l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
 15.299049 -14.519302  4.5301  0.3285 -3.6902  0.0182 -2.2682  0.0172 -0.2779    0.5534    0.2774  1.0000 -99.0000 -0.4782  0.2290 -99.0000 28725.0000 2M19133479-2202343  
 25.213699 -10.023480  8.4695  0.9942 -4.9801  0.0243 -0.0380  0.0236 -0.2647   44.6751    0.3062  1.0000 -99.0000 -0.3291  0.2482 -99.0000 28726.0000 2M19133519-1121557  
 33.351630  -6.004755  6.3809  0.9354 -8.1312  0.0223 -0.4447  0.0265 -0.1023   36.0384    1.2077  1.0000 -99.0000 -0.0057  0.1630 -99.0000 28727.0000 2M19133540-0221440  
 20.369858 -12.286554  5.6143  0.3929 -4.8048  0.0274 -2.0249  0.0259 -0.2796   51.6931    0.2729  1.0000 -99.0000 -0.4057  0.2846 -99.0000 28728.0000 2M19133563-1637436  
 20.725616 -12.128294  5.6521  0.3922 -7.1617  0.0257  1.7477  0.0289 -0.1628   41.5434    0.9121  1.0000 -99.0000 -0.3943  0.3329 -99.0000 28730.0000 2M19133651-1614483  
 34.566201  -5.393859  6.1412  0.7428 -8.0288  0.0330 -1.7528  0.0280 -0.2552   58.6274    0.3917  1.0000 -99.0000  0.0436  0.2014 -99.0000 28731.0000 2M19133700-0100290  
 25.060207 -10.107397  4.7184  0.4278 -0.7489  0.0254  1.0094  0.0241 -0.2767   31.5395    0.1077  1.0000 -99.0000 -0.1147  0.2533 -99.0000 28732.0000 2M19133753-1132171  
 25.557397  -9.869642  6.3789  0.9446 -7.5122  0.0191  1.8481  0.0180 -0.2379   46.6028    0.0238  1.0000 -99.0000 -0.3874  0.2749 -99.0000 28733.0000 2M19133756-1059375  
 25.117227 -10.087443  7.3429  0.5985 -5.0288  0.0319  1.7277  0.0339 -0.2163   -7.6349    0.3543  1.0000 -99.0000 -0.3692  0.3275 -99.0000 28737.0000 2M19133913-1128439  
 14.750557 -14.771354  4.8356  0.4252  0.6512  0.0286 -2.8413  0.0322 -0.2170   15.7563    0.3753  1.0000 -99.0000 -0.2341  0.2914 -99.0000 28738.0000 2M19133930-2237483  
 15.226078 -14.572911  4.4717  0.4509 -1.8332  0.0201  1.2786  0.0181 -0.2271  -76.3677    0.3839  1.0000 -99.0000 -0.5121  0.2654 -99.0000 28740.0000 2M19134013-2207448  
 29.466206  -7.986843  5.9764  0.5326 -0.8924  0.0261 -1.6837  0.0270 -0.1409   28.1874    0.2189  1.0000 -99.0000 -0.1011  0.2369 -99.0000 28742.0000 2M19134256-0641527  
 35.004011  -5.197543  5.4802  0.3796 -1.2510  0.0376 -0.9192  0.0389 -0.1230   10.0175    0.4806  1.0000 -99.0000  0.1590  0.0040 -99.0000 28743.0000 2M19134287-0031501  
 14.813031 -14.762425  3.6984  0.6469 -8.9594  0.0163 -3.9973  0.0171 -0.2259 -229.5815    0.3146  1.0000 -99.0000 -0.4899  0.1312 -99.0000 28745.0000 2M19134347-2234162  
 15.380015 -14.521491  3.8788  0.3711 -0.9288  0.0140  0.2072  0.0137 -0.2614   10.4426    0.4365  1.0000 -99.0000 -0.4768  0.2509 -99.0000 28746.0000 2M19134350-2158193  
 34.179681  -5.624806  5.2508  0.5511 -5.4021  0.0261 -0.9713  0.0299 -0.2228   97.2919    0.1885  1.0000 -99.0000  0.1276  0.0459 -99.0000 28747.0000 2M19134421-0127208  
 24.499715 -10.404827  4.3778  0.4544 -9.7707  0.0190 -2.2403  0.0258 -0.1446    2.2836    0.2741  1.0000 -99.0000 -0.4603  0.3409 -99.0000 28748.0000 2M19134428-1209508  
 20.033567 -12.477530  4.2245  0.6588 -5.7561  0.0135  0.4811  0.0124 -0.2372   42.3016    0.4556  1.0000 -99.0000 -0.5050  0.3564 -99.0000 28749.0000 2M19134436-1700257  
 15.626724 -14.421995  3.7505  0.3514  1.1009  0.0229 -3.5729  0.0287 -0.2150   20.5635    0.8741  1.0000 -99.0000  0.0164  0.1608 -99.0000 28750.0000 2M19134491-2142479  
 34.659390  -5.388002  5.3067  0.7603 -3.5857  0.0245 -0.1551  0.0212 -0.1542  -30.0269    0.1964  1.0000 -99.0000 -0.0704  0.1948 -99.0000 28751.0000 2M19134591-0055222  
 35.151389  -5.139871  6.5325  0.8200 -8.4794  0.0322  1.0516  0.0296 -0.2538   93.2189    0.4386  1.0000 -99.0000 -0.0360  0.1874 -99.0000 28752.0000 2M19134666-0022252  
 20.495681 -12.278961  6.5896  0.5347 -6.1612  0.0371 -1.1039  0.0373 -0.2794   36.5016    0.2832  1.0000 -99.0000 -0.1231  0.2007 -99.0000 28753.0000 2M19134691-1630508  
 19.798754 -12.598367  9.3538  1.4857 -8.6170  0.0192 -0.3906  0.0168 -0.2364   -5.8807    0.5083  1.0000 -99.0000 -0.5157  0.3552 -99.0000 28754.0000 2M19134771-1715573  
 20.595490 -12.239521  4.5826  0.4492 -5.9149  0.0337  3.0829  0.0355 -0.2576  -12.9518    0.3716  1.0000 -99.0000 -0.3491  0.3526 -99.0000 28755.0000 2M19134827-1624326  
 34.608355  -5.425158  5.2468  0.5320 -4.5101  0.0392  0.4828  0.0331 -0.2053   21.8440    0.1101  1.0000 -99.0000 -0.2491  0.2314 -99.0000 28756.0000 2M19134828-0059060  
 25.378463 -10.005395  9.7691  2.3842 -7.1758  0.0180 -0.4169  0.0193 -0.2445  -35.9791    0.0230  1.0000 -99.0000 -0.5302  0.2154 -99.0000 28757.0000 2M19134856-1112419  
 25.398535  -9.998764  6.5286  1.9013 -6.4609  0.0247 -0.3243  0.0260 -0.2526   98.3995    0.0636  1.0000 -99.0000 -0.5046  0.2989 -99.0000 28758.0000 2M19134922-1111274  
 25.585227  -9.917700  8.4842  0.8048 -5.5945  0.0363 -0.8958  0.0349 -0.1849   50.1172    0.4182  1.0000 -99.0000 -0.2025  0.1986 -99.0000 28759.0000 2M19135106-1059245  
 25.556437  -9.936523  6.1148  0.3319 -4.4699  0.0415 -0.7312  0.0327 -0.2922    8.9506    0.3238  1.0000 -99.0000  0.0135  0.0495 -99.0000 28761.0000 2M19135216-1101260  
 24.736960 -10.329201 10.5072  1.2125 -7.4102  0.0339  0.6500  0.0325 -0.2562   68.4546    0.4264  1.0000 -99.0000 -0.5151  0.2878 -99.0000 28762.0000 2M19135248-1155158  
 32.710725  -6.409567  4.9435  0.4666 -5.8447  0.0420 -0.1478  0.0344 -0.2406  103.9512    0.3973  1.0000 -99.0000  0.1731  0.0388 -99.0000 28763.0000 2M19135256-0306494  
 25.438310  -9.995025  6.5015  0.5949 -2.6371  0.0240 -2.2228  0.0239 -0.2966    1.0345    0.0308  1.0000 -99.0000 -0.2564  0.2366 -99.0000 28764.0000 2M19135258-1109147  
 33.303368  -6.109813  4.9605  0.5475 -7.2433  0.0269 -0.6064  0.0345 -0.1503  140.8487    0.2284  1.0000 -99.0000  0.0553  0.0347 -99.0000 28765.0000 2M19135264-0227098  
 34.123319  -5.694954  5.3655  0.5303 -5.2878  0.0308  0.3664  0.0333 -0.2585  -51.0830    0.2831  1.0000 -99.0000  0.1458  0.1584 -99.0000 28767.0000 2M19135306-0132157  
 20.192602 -12.443902  5.9764  0.9138 -6.8550  0.0191  0.8443  0.0219 -0.2111  -36.0881    0.2409  1.0000 -99.0000  0.2452  0.0608 -99.0000 28768.0000 2M19135310-1651076  
 25.729944  -9.861511  5.9629  0.6612 -9.0065  0.0186  0.2093  0.0229 -0.0110    7.7911    0.1979  1.0000 -99.0000 -0.2068  0.2967 -99.0000 28770.0000 2M19135396-1050145  
 15.773509 -14.403186  5.1360  0.6519 -3.6475  0.0186 -1.8326  0.0240 -0.2038 -115.0650    0.1668  1.0000 -99.0000 -0.5923  0.3457 -99.0000 28771.0000 2M19135532-2134325  
 34.609280  -5.462461  5.9972  0.5584 -5.3072  0.0370 -1.8877  0.0347 -0.2137   26.2885    0.4597  1.0000 -99.0000 -0.4136  0.3255 -99.0000 28773.0000 2M19135635-0100044  
 33.834160  -5.863600  6.1222  0.6287 -5.4291  0.0392 -0.9023  0.0359 -0.1886   18.1624    0.3120  1.0000 -99.0000  0.1445  0.0548 -99.0000 28775.0000 2M19135764-0152142  
 20.029234 -12.539445  5.9590  0.8042 -1.9381  0.0138  1.8847  0.0127 -0.2451 -102.1785    0.1890  1.0000 -99.0000 -0.3630  0.3051 -99.0000 28776.0000 2M19135801-1702132  
 19.938524 -12.581315  4.3322  0.4290 -5.9931  0.0367 -0.3510  0.0260 -0.3564   62.8720    0.3714  1.0000 -99.0000 -0.3130  0.2280 -99.0000 28777.0000 2M19135821-1708058  
 15.586865 -14.496913  4.2559  0.4619 -2.7463  0.0135  0.2088  0.0170 -0.1492   44.1885    0.0769  1.0000 -99.0000 -0.1387  0.2297 -99.0000 28778.0000 2M19135859-2146440  
 34.819159  -5.370503  6.8278  0.9572 -7.3820  0.0226 -1.9589  0.0218 -0.1030   71.6360    0.4624  1.0000 -99.0000 -0.5030  0.1859 -99.0000 28779.0000 2M19135961-0046240  
 30.963460  -7.326892  8.1479  1.2597 -7.2785  0.0230  0.2729  0.0269 -0.1727   64.7155    0.4343  1.0000 -99.0000 -0.1884  0.2463 -99.0000 28780.0000 2M19140089-0504326  
 24.624973 -10.424553  4.8564  0.4915 -5.5134  0.0249  1.5005  0.0256 -0.2484   78.5956    0.3301  1.0000 -99.0000  0.2910  0.0740 -99.0000 28781.0000 2M19140179-1203422  
 25.537730  -9.990218  5.3435  0.5427 -7.1725  0.0309  2.1009  0.0347 -0.2293  -25.5961    0.2053  1.0000 -99.0000  0.3039  0.0497 -99.0000 28782.0000 2M19140200-1103502  
 20.683893 -12.260794  3.8171  0.2740 -7.6952  0.0203  1.5977  0.0210 -0.2326  -18.8551    0.3109  1.0000 -99.0000 -0.5012  0.3547 -99.0000 28783.0000 2M19140222-1620231  
 25.401649 -10.065871  6.6409  0.6977 -6.4399  0.0168  3.5401  0.0199 -0.2095   -1.9189    0.0285  1.0000 -99.0000 -0.4782  0.3618 -99.0000 28784.0000 2M19140431-1113031  
 24.863520 -10.323745  6.8432  0.5028 -4.6436  0.0324  0.5425  0.0292 -0.2137   34.2161    0.2907  1.0000 -99.0000 -0.5247  0.3183 -99.0000 28785.0000 2M19140457-1148238  
 20.640714 -12.291848  4.9112  0.4534 -5.8961  0.0172 -4.0414  0.0245 -0.1448  -43.2675    0.1331  1.0000 -99.0000 -0.2847  0.2776 -99.0000 28786.0000 2M19140480-1623280  
 25.759721  -9.898286  6.2371  0.4165 -4.7153  0.0326 -1.1710  0.0308 -0.1084  -41.8530    1.4141  1.0000 -99.0000 -0.3736  0.3224 -99.0000 28788.0000 2M19140518-1049375  
 25.501931 -10.021914  8.7771  1.2663 -5.5122  0.0237 -1.8490  0.0259 -0.2133   68.1935    0.0235  1.0000 -99.0000 -0.3433  0.3857 -99.0000 28789.0000 2M19140520-1106342  
 13.847425 -15.259085  5.6822  0.8188 -3.3060  0.0132 -0.4088  0.0125 -0.2632  -51.3752    0.2279  1.0000 -99.0000 -0.3647  0.2898 -99.0000 28790.0000 2M19140524-2337283  
 20.579885 -12.323098  4.3747  0.3167 -2.4786  0.0297  3.0680  0.0327 -0.2504  -17.7677    0.2458  1.0000 -99.0000 -0.3568  0.2624 -99.0000 28792.0000 2M19140561-1627294  
 24.752796 -10.381644  7.0211  0.7425 -9.1971  0.0191  0.5893  0.0214 -0.1853   33.1413    0.2178  1.0000 -99.0000 -0.3969  0.3481 -99.0000 28794.0000 2M19140572-1155475  
 20.140330 -12.523265  5.5846  0.5614 -3.9968  0.0184  0.5031  0.0215 -0.1933   40.8620    0.4006  1.0000 -99.0000 -0.3448  0.2631 -99.0000 28795.0000 2M19140577-1655545  
 29.555313  -8.050388  4.7957  0.4255 -2.1461  0.0260 -6.1676  0.0387 -0.0312   64.4067    0.2966  1.0000 -99.0000 -0.3257  0.2824 -99.0000 28796.0000 2M19140583-0638509  
 25.036878 -10.247832  4.2603  0.3225 -3.3531  0.0240 -2.1940  0.0195 -0.2948  114.4050    0.0340  1.0000 -99.0000 -0.3426  0.2973 -99.0000 28797.0000 2M19140603-1137120  
 34.637123  -5.495355  6.0644  0.6194 -6.8684  0.0389 -1.4440  0.0375 -0.2469   36.0613    0.2567  1.0000 -99.0000  0.2103  0.0385 -99.0000 28799.0000 2M19140641-0059297  
 25.522186 -10.018823  5.2075  0.3386 -5.0045  0.0312 -0.3810  0.0306 -0.2907   54.3883    0.4543  1.0000 -99.0000 -0.2638  0.2417 -99.0000 28800.0000 2M19140665-1105247  
 25.057668 -10.244499  7.2692  0.8352 -7.7488  0.0214  2.1274  0.0200 -0.2602   17.6751    0.3138  1.0000 -99.0000 -0.5494  0.3336 -99.0000 28801.0000 2M19140748-1136005  
 15.109561 -14.738522  8.1319  1.7176 -2.0224  0.0183 -1.4789  0.0186 -0.2177  140.5275    0.5415  1.0000 -99.0000 -0.5772  0.3872 -99.0000 28802.0000 2M19140768-2217562  
 25.299707 -10.131319  4.3123  0.3671 -1.1267  0.0325  1.8325  0.0284 -0.3157   49.1487    0.3290  1.0000 -99.0000 -0.4869  0.3307 -99.0000 28803.0000 2M19140799-1120110  
 21.103182 -12.098738  5.1193  0.5468 -5.9079  0.0197 -1.9649  0.0152 -0.3384   60.2341    0.2601  1.0000 -99.0000 -0.3716  0.3212 -99.0000 28805.0000 2M19140887-1553594  
 20.656449 -12.304233  7.1390  0.7062 -4.2238  0.0272 -1.1497  0.0261 -0.3203  -65.5693    0.1727  1.0000 -99.0000 -0.4382  0.2851 -99.0000 28806.0000 2M19140924-1622567  
 15.126788 -14.738940  5.8733  1.1723 -13.5748  0.0213 -4.3831  0.0235 -0.2072  156.6556    0.2475  1.0000 -99.0000 -0.5372  0.3774 -99.0000 28807.0000 2M19140951-2217018  
 19.848238 -12.674700  5.5735  0.5428 -0.5076  0.0223 -1.0592  0.0179 -0.3085  -83.4500    0.3191  1.0000 -99.0000 -0.5770  0.3711 -99.0000 28808.0000 2M19141021-1715148  
 33.137039  -6.277746  7.4527  0.7368 -5.6198  0.0432 -1.4512  0.0482 -0.2047   83.3623    0.3930  1.0000 -99.0000 -0.3600  0.2168 -99.0000 28809.0000 2M19141053-0240348  
-22.966501 -25.963955  4.8920  0.6173 -4.1418  0.0231 -3.7910  0.0228  0.1163  -67.2197    0.5251  1.0000 -99.0000 -0.5844  0.3669 -99.0000 28810.0000 2M19141055-5933529  
 24.799896 -10.384004  9.6220  1.2761 -6.9261  0.0284  0.5321  0.0308 -0.1959   16.9175    0.2366  1.0000 -99.0000 -0.4825  0.2849 -99.0000 28811.0000 2M19141119-1153210  
 15.699117 -14.506041  7.0655  0.8103 -3.5278  0.0181 -0.8200  0.0220 -0.2008  -28.2118    0.4044  1.0000 -99.0000 -0.5877  0.3361 -99.0000 28813.0000 2M19141209-2140594  
 24.558477 -10.503074  5.7622  0.5792 -9.6512  0.0274 -0.5451  0.0280 -0.2392   45.8851    0.4176  1.0000 -99.0000 -0.4541  0.3783 -99.0000 28814.0000 2M19141217-1209171  
 15.236206 -14.704837  5.6254  0.5287 -7.4997  0.0238  0.9258  0.0207 -0.2738  -36.3536    0.3204  1.0000 -99.0000 -0.5574  0.3189 -99.0000 28816.0000 2M19141244-2210237  
 25.423434 -10.097922  4.5171  0.4224 -3.2785  0.0304 -2.1324  0.0339 -0.2356  -11.5493    0.2642  1.0000 -99.0000  0.0719  0.0743 -99.0000 28818.0000 2M19141366-1112440  
 20.047583 -12.600570  4.7403  0.3872 -6.0460  0.0200  2.1110  0.0157 -0.3077    5.5618    0.1710  1.0000 -99.0000 -0.3331  0.2870 -99.0000 28819.0000 2M19141382-1702472  
 25.503354 -10.060835  5.5022  0.4327 -5.7236  0.0277  6.4772  0.0311 -0.2275   17.2141    0.3703  1.0000 -99.0000 -0.5205  0.3294 -99.0000 28820.0000 2M19141391-1107309  
 25.588880 -10.023413  5.2531  1.3089 -5.5358  0.0199 -0.1830  0.0191 -0.1968   -9.9321    0.1383  1.0000 -99.0000 -0.1388  0.1641 -99.0000 28821.0000 2M19141468-1101593  
 33.101753  -6.316587  5.7307  0.3971 -4.9568  0.0385 -1.3337  0.0433 -0.1992   70.4352    0.4432  1.0000 -99.0000 -0.3329  0.1910 -99.0000 28822.0000 2M19141502-0243308  
 35.091279  -5.305776  5.6453  0.7846 -3.5218  0.0459  0.3784  0.0498 -0.1341   61.5832    0.2422  1.0000 -99.0000  0.2261  0.0829 -99.0000 28823.0000 2M19141551-0030100  
 30.683895  -7.537030  5.3810  0.6025 -2.7467  0.0185 -0.5965  0.0237 -0.1952   88.6834    0.3124  1.0000 -99.0000  0.0755  0.0838 -99.0000 28825.0000 2M19141607-0525042  
 25.215483 -10.210533 10.2225  1.5855 -6.6671  0.0298 -0.5897  0.0255 -0.3074  -11.9885    0.0264  1.0000 -99.0000 -0.2623  0.3082 -99.0000 28826.0000 2M19141658-1126440  
 15.749311 -14.504603  5.5266  0.4920 -7.8730  0.0287 -1.1483  0.0389 -0.1923   33.5453    0.3529  1.0000 -99.0000 -0.2010  0.2837 -99.0000 28827.0000 2M19141682-2138173  
 25.656818 -10.008396  8.9586  1.1153 -4.7833  0.0212  1.2613  0.0241 -0.1915  117.7635    0.2750  1.0000 -99.0000 -0.4679  0.3538 -99.0000 28828.0000 2M19141854-1057591  
 25.338122 -10.162138  7.6156  0.7206 -8.3897  0.0360  0.9789  0.0316 -0.3325  -34.3121    0.2045  1.0000 -99.0000 -0.4898  0.3984 -99.0000 28829.0000 2M19141882-1118570  
 15.153212 -14.768669  3.8411  0.4899 -5.4103  0.0165  1.7392  0.0152 -0.2938   58.8596    0.1053  1.0000 -99.0000 -0.1381  0.2271 -99.0000 28830.0000 2M19141923-2216206  
 12.220003 -15.987367  3.7354  0.3705 -1.7785  0.0143  2.2074  0.0173 -0.1428  -30.6586    0.0296  1.0000 -99.0000 -0.3599  0.3078 -99.0000 28831.0000 2M19141948-2521068  
 25.710502  -9.991606  7.1359  0.6787 -8.3197  0.0214 -1.5681  0.0252 -0.1599   49.2233    0.3307  1.0000 -99.0000 -0.4467  0.2841 -99.0000 28832.0000 2M19142050-1054415  
 25.265417 -10.209731  4.7658  0.4562 -8.1311  0.0211 -3.6261  0.0192 -0.2630  -33.0314    0.2762  1.0000 -99.0000 -0.2488  0.2954 -99.0000 28834.0000 2M19142166-1124035  
 11.530620 -16.275024  4.8317  0.5201 -7.2711  0.0176 -0.7463  0.0142 -0.3079  153.5102    0.0262  1.0000 -99.0000 -0.2559  0.2973 -99.0000 28835.0000 2M19142175-2604259  
 15.545792 -14.612410  5.2973  0.5433 -4.4077  0.0219 -2.8835  0.0251 -0.1545   -8.3013    0.2181  1.0000 -99.0000 -0.5147  0.3130 -99.0000 28836.0000 2M19142176-2151427  
 25.109107 -10.287748  5.3114  1.4818 -0.4819  0.0254 -1.5803  0.0256 -0.1817  137.0552    1.3581  1.0000 -99.0000 -0.5480  0.3724 -99.0000 28837.0000 2M19142242-1134243  
 30.956319  -7.430762  5.2727  0.7236 -5.8486  0.0151 -0.0365  0.0191 -0.1202  101.1708    0.1691  1.0000 -99.0000 -0.3949  0.3657 -99.0000 28838.0000 2M19142247-0507437  
 33.181097  -6.311353  5.9616  0.5285 -7.7774  0.0440  0.7109  0.0570 -0.1966   38.5294    0.4810  1.0000 -99.0000  0.2115  0.0706 -99.0000 28839.0000 2M19142250-0239093  
 15.406463 -14.675244  7.8804  0.7567 -6.6481  0.0217  1.1873  0.0209 -0.2176   18.9214    0.1562  1.0000 -99.0000 -0.5609  0.3362 -99.0000 28840.0000 2M19142259-2200380  
 15.597360 -14.594265  6.2238  0.8566 -6.3272  0.0191  3.6904  0.0229 -0.1758  -15.5919    0.1759  1.0000 -99.0000 -0.5210  0.3548 -99.0000 28841.0000 2M19142267-2148320  
 21.166051 -12.132793  6.1666  1.1064 -6.0829  0.0141 -0.5675  0.0126 -0.2414   41.8639    0.2329  1.0000 -99.0000 -0.2660  0.2852 -99.0000 28843.0000 2M19142307-1551309  
 34.190347  -5.803346  6.5020  0.7076 -8.5543  0.0298  0.1914  0.0343 -0.1136   14.2238    0.4500  1.0000 -99.0000  0.0068  0.0947 -99.0000 28846.0000 2M19142352-0131398  
 24.320684 -10.671281  4.1982  0.3855 -5.0868  0.0191 -1.6975  0.0224 -0.1869  126.0868    0.3335  1.0000 -99.0000 -0.3557  0.2672 -99.0000 28847.0000 2M19142447-1226180  
 29.152400  -8.336851  7.6338  0.7186 -6.8987  0.0420 -2.7923  0.0418 -0.2319   12.4003    0.3939  1.0000 -99.0000 -0.1667  0.1733 -99.0000 28848.0000 2M19142473-0707560  
 25.061758 -10.321616  6.0110  0.7015 -6.2431  0.0218  1.0265  0.0219 -0.2222   17.5291    0.1863  1.0000 -99.0000 -0.5161  0.2551 -99.0000 28849.0000 2M19142492-1137484  
 24.922384 -10.388907  7.5704  0.7353 -4.9669  0.0298 -1.1372  0.0396 -0.1429  -72.1592    0.3646  1.0000 -99.0000 -0.4752  0.3611 -99.0000 28850.0000 2M19142513-1146582  
 32.664348  -6.585254  6.2011  0.4363 -7.4997  0.0421  0.8043  0.0366 -0.2534   20.8680    0.5065  1.0000 -99.0000 -0.1627  0.1159 -99.0000 28851.0000 2M19142518-0314039  
 33.779226  -6.021759  6.8614  1.2119 -5.7498  0.0192  0.1384  0.0205 -0.1677   61.5698    0.2796  1.0000 -99.0000 -0.0746  0.2450 -99.0000 28852.0000 2M19142549-0159285  
 25.298000 -10.213140  6.0975  0.7360 -5.1917  0.0207 -3.1547  0.0178 -0.2840   47.1386    0.0314  1.0000 -99.0000 -0.5566  0.3612 -99.0000 28853.0000 2M19142583-1122250  
 24.396239 -10.647914  8.3788  1.1762 -6.8825  0.0326 -0.4191  0.0353 -0.1686   88.7618    0.4396  1.0000 -99.0000 -0.1395  0.2378 -99.0000 28855.0000 2M19142721-1221407  
 20.280464 -12.556425  4.0217  0.2526 -2.8650  0.0168 -1.8474  0.0211 -0.1512   83.7722    0.1708  1.0000 -99.0000 -0.2743  0.2854 -99.0000 28857.0000 2M19142775-1649180  
 21.455433 -12.023299  4.6251  0.4622 -6.0424  0.0260 -0.9870  0.0286 -0.2437   -7.9314    0.2610  1.0000 -99.0000 -0.1731  0.2256 -99.0000 28858.0000 2M19142828-1533212  
 30.368416  -7.753033  6.5759  0.7067 -5.3922  0.0344  0.0204  0.0292 -0.2494   68.2617    0.1876  1.0000 -99.0000 -0.3522  0.2880 -99.0000 28859.0000 2M19142874-0547392  
 15.677679 -14.588257  4.7481  0.4748  0.1247  0.0307 -0.4046  0.0363 -0.1388  -75.2629    0.3403  1.0000 -99.0000 -0.5471  0.3339 -99.0000 28860.0000 2M19142935-2144072  
 24.659897 -10.536894  5.8534  0.6442 -6.4059  0.0218  0.5591  0.0234 -0.2120   37.0742    0.2328  1.0000 -99.0000  0.0330  0.1150 -99.0000 28861.0000 2M19143028-1204467  
 32.950253  -6.466022  5.3377  0.9089 -5.3802  0.0314  1.4179  0.0305 -0.1770   26.3997    0.2075  1.0000 -99.0000  0.2038  0.0131 -99.0000 28862.0000 2M19143060-0255379  
 25.679158 -10.054859  9.2920  1.8927 -7.7637  0.0201 -0.8487  0.0231 -0.2036    5.8210    0.0224  1.0000 -99.0000 -0.4394  0.3295 -99.0000 28863.0000 2M19143110-1058010  
 19.895981 -12.744762  6.0497  0.5397 -5.0080  0.0271  2.4886  0.0221 -0.3350  -58.8839    0.3357  1.0000 -99.0000 -0.3773  0.3471 -99.0000 28864.0000 2M19143110-1714284  
 24.387185 -10.672488  4.2574  0.3247 -11.8903  0.0195  1.6771  0.0218 -0.1339   81.9989    0.4577  1.0000 -99.0000 -0.4542  0.2864 -99.0000 28865.0000 2M19143170-1222479  
 24.935592 -10.415772  7.1800  0.6538 -4.6944  0.0217 -2.7743  0.0265 -0.1492   48.2728    0.3849  1.0000 -99.0000 -0.1125  0.1103 -99.0000 28866.0000 2M19143245-1146582  
 32.709791  -6.597154  8.6930  1.4930 -5.5936  0.0247  0.9893  0.0221 -0.2018   93.3960    0.2122  1.0000 -99.0000 -0.2889  0.3031 -99.0000 28868.0000 2M19143265-0311585  
 25.013542 -10.384216  8.6290  1.1328 -7.7363  0.0158 -0.6112  0.0180 -0.1651   16.6604    0.5154  1.0000 -99.0000 -0.5872  0.2360 -99.0000 28870.0000 2M19143366-1142003  
 25.314364 -10.241397  5.8727  0.6644 -4.6902  0.0229  0.0828  0.0194 -0.2923   43.4392    0.0253  1.0000 -99.0000 -0.0376  0.2284 -99.0000 28871.0000 2M19143378-1122172  
 20.019110 -12.701488  9.7004  1.3401 -4.7158  0.0315  1.3424  0.0291 -0.2820  -60.2325    0.3751  1.0000 -99.0000 -0.5429  0.3525 -99.0000 28872.0000 2M19143389-1706506  
 34.986061  -5.449122  6.2851  0.5308 -4.2520  0.0471 -0.1178  0.0428 -0.2477   28.0498    0.4330  1.0000 -99.0000 -0.2152  0.2346 -99.0000 28873.0000 2M19143462-0039412  
 32.797638  -6.564399  7.3525  0.7563 -8.7880  0.0382 -0.7636  0.0329 -0.2070   26.4297    0.4163  1.0000 -99.0000 -0.1675  0.2646 -99.0000 28874.0000 2M19143514-0306250  
 20.175872 -12.636662  9.1995  1.3380 -5.9053  0.0209 -1.0450  0.0168 -0.2657  -71.2190    0.4700  1.0000 -99.0000 -0.4450  0.3311 -99.0000 28875.0000 2M19143525-1656529  
 15.130023 -14.849491  5.2295  0.4095 -3.2245  0.0266 -0.1671  0.0221 -0.3221  -41.7691    0.3777  1.0000 -99.0000 -0.2503  0.2551 -99.0000 28876.0000 2M19143610-2219313  
 15.581920 -14.662401  5.2491  0.4065 -5.2499  0.0248  1.6748  0.0275 -0.1927   62.6705    0.3208  1.0000 -99.0000 -0.5113  0.2849 -99.0000 28877.0000 2M19143723-2151001  
 35.155878  -5.384710  5.8022  0.5914 -5.5417  0.0313 -1.3041  0.0367 -0.1530   85.9454    0.2065  1.0000 -99.0000 -0.3215  0.2570 -99.0000 28879.0000 2M19143941-0028539  
 24.617233 -10.599743 10.1379  1.4386 -7.7590  0.0264  0.0952  0.0257 -0.2440    1.6840    0.3333  1.0000 -99.0000 -0.2823  0.3289 -99.0000 28880.0000 2M19143970-1208410  
 20.454378 -12.531392  4.1681  0.3222 -7.3364  0.0138  1.9399  0.0192 -0.1058   29.2084    0.2698  1.0000 -99.0000 -0.4305  0.3115 -99.0000 28881.0000 2M19143997-1639257  
 31.220276  -7.386174  8.1189  0.8005 -8.9222  0.0460 -1.4473  0.0399 -0.2825  -20.8762    1.9482  1.0000 -99.0000 -0.5500  0.3405 -99.0000 28882.0000 2M19144127-0452300  
 35.197360  -5.372842  5.9573  0.4050 -5.1875  0.0548 -0.2871  0.0548 -0.1496   39.2530    0.5315  1.0000 -99.0000  0.1751  0.0170 -99.0000 28883.0000 2M19144141-0026222  
 24.579793 -10.628493  6.4149  0.6889 -7.4558  0.0230  1.9038  0.0228 -0.2302   54.1505    0.2648  1.0000 -99.0000 -0.2745  0.2659 -99.0000 28884.0000 2M19144214-1211252  
 25.389934 -10.245405  6.1379  0.4760 -7.7999  0.0363 -0.0197  0.0363 -0.2460   85.4907    0.4174  1.0000 -99.0000 -0.4934  0.2658 -99.0000 28885.0000 2M19144260-1118227  
 15.204259 -14.847971  4.9076  0.5526 -3.2255  0.0198  2.9319  0.0180 -0.2966   32.2704    0.3493  1.0000 -99.0000 -0.5910  0.2884 -99.0000 28886.0000 2M19144321-2215325  
