l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
  9.508283  -7.759480  5.0709  0.5802 -4.4998  0.0336 -1.4573  0.0318 -0.2882  -95.4396    0.3875  1.0000 -99.0000  0.4642  0.0438 -99.0000 17288.0000 2M18362848-2420167  
  4.372705 -10.228618  6.5062  0.6329 -4.9576  0.0201 -2.8099  0.0204 -0.2446    5.6008    0.0660  1.0000 -99.0000  0.1873  0.1031 -99.0000 17289.0000 2M18362893-2958445  
 34.989731   5.240815  5.4579  0.9833 -6.4901  0.0488 -0.9693  0.0430 -0.2595   46.8681    0.6472  1.0000 -99.0000 -0.0149  0.0927 -99.0000 17290.0000 2M18362956+0412491  
 21.427037  -1.735034  4.6985  0.9365 -3.6416  0.0540  1.4549  0.0576 -0.1828  -42.1571    0.3806  1.0000 -99.0000 -0.0642  0.0258 -99.0000 17291.0000 2M18362962-1101294  
  4.725311 -10.066346  6.6777  0.8628 -6.5498  0.0210 -1.3718  0.0192 -0.3003    1.8091    0.2147  1.0000 -99.0000  0.2852  0.0460 -99.0000 17292.0000 2M18362985-2935452  
 10.313240  -7.374532  7.2727  1.0966 -6.4218  0.0228 -2.9833  0.0340 -0.1320  -49.8830    0.0274  1.0000 -99.0000  0.2960  0.0416 -99.0000 17293.0000 2M18363100-2327075  
  5.563560  -9.675952  4.6295  0.4940 -2.2058  0.0204 -1.1761  0.0232 -0.2056  -24.7617    0.3360  1.0000 -99.0000 -0.3298  0.2759 -99.0000 17294.0000 2M18363138-2840568  
 10.690776  -7.197454  5.1428  0.9428 -3.5571  0.0385 -2.7372  0.0416 -0.2158   41.2188    0.2894  1.0000 -99.0000  0.4120  0.0215 -99.0000 17295.0000 2M18363316-2302162  
 34.827753   5.140473  6.9320  1.0880 -4.3066  0.0385 -0.9559  0.0377 -0.1824  -16.0998    0.4616  1.0000 -99.0000 -0.3447  0.3174 -99.0000 17296.0000 2M18363353+0401276  
 10.625823  -7.235994  5.1745  0.4599  1.7221  0.0174 -4.8344  0.0197 -0.2084  -23.9758    0.0232  1.0000 -99.0000 -0.6101  0.3420 -99.0000 17297.0000 2M18363467-2306459  
  0.636043 -11.974288  6.0545  0.4695 -3.2905  0.0261 -1.3293  0.0279 -0.2198 -107.9568    0.2081  1.0000 -99.0000  0.2410  0.0420 -99.0000 17298.0000 2M18363488-3402236  
  9.800454  -7.643725  7.5946  0.9924 -7.3407  0.0265  3.0618  0.0278 -0.2692   67.0206    0.0309  1.0000 -99.0000  0.3105 -0.0118 -99.0000 17299.0000 2M18363500-2401377  
 10.589319  -7.257671  4.3591  0.5945 -5.4549  0.0313  2.2085  0.0340 -0.2428  -36.9485    0.3401  1.0000 -99.0000  0.4221  0.0370 -99.0000 17300.0000 2M18363553-2309174  
  9.762107  -7.670075  4.3549  0.7962 -3.2259  0.0295 -2.7581  0.0285 -0.2799  -78.1415    0.3649  1.0000 -99.0000 -0.3419  0.2205 -99.0000 17301.0000 2M18363676-2404224  
  4.299141 -10.300112  4.1802  0.2671 -4.2347  0.0147 -4.7675  0.0171 -0.1710   28.8973    0.0809  1.0000 -99.0000 -0.4249  0.2680 -99.0000 17302.0000 2M18363817-3004306  
  9.628256  -7.742739  5.1135  0.6546 -4.1298  0.0319 -4.3462  0.0299 -0.2922  -43.7776    0.2761  1.0000 -99.0000 -0.3318  0.2666 -99.0000 17305.0000 2M18363841-2413264  
 34.509491   4.956146  6.0944  0.9629 -4.1930  0.0354  0.1380  0.0290 -0.1727   31.2876    0.2081  1.0000 -99.0000 -0.2939  0.2952 -99.0000 17306.0000 2M18363852+0339295  
 34.006703   4.699978  6.1967  1.0492 -4.0806  0.0328  0.4266  0.0311 -0.0602   57.4328    0.2395  1.0000 -99.0000 -0.1387  0.2438 -99.0000 17307.0000 2M18363880+0305438  
  0.094928 -12.241267  4.4516  0.2966 -3.2511  0.0132  2.2271  0.0147 -0.2241  -19.3250    0.4220  1.0000 -99.0000 -0.2957  0.3282 -99.0000 17309.0000 2M18364104-3437557  
 34.506281   4.941973  5.8176  0.8432 -8.6368  0.0429 -0.4169  0.0346 -0.1820   71.1208    0.2907  1.0000 -99.0000 -0.0523  0.0831 -99.0000 17311.0000 2M18364121+0338562  
 -0.120646 -12.342078  5.2613  1.0012 -7.4599  0.0297  4.4524  0.0382 -0.1289  -10.5754    0.3354  1.0000 -99.0000 -0.3103  0.2923 -99.0000 17312.0000 2M18364217-3451562  
  0.288915 -12.158727  5.2122  0.4746 -7.3213  0.0197 -2.1735  0.0242 -0.1598   -4.7079    0.3444  1.0000 -99.0000 -0.5957  0.3850 -99.0000 17313.0000 2M18364226-3425313  
 35.212324   5.291650  5.8420  0.9893 -8.0731  0.0404 -0.2863  0.0379 -0.1257   22.6206    0.8158  1.0000 -99.0000 -0.2314  0.2513 -99.0000 17314.0000 2M18364278+0426033  
  4.131114 -10.401562  4.2019  0.3805 -1.5727  0.0229 -1.2843  0.0228 -0.2888  -21.6618    0.1415  1.0000 -99.0000 -0.3661  0.2747 -99.0000 17316.0000 2M18364388-3016048  
  5.297781  -9.855398  7.6952  1.0300 -8.3362  0.0195  0.6907  0.0227 -0.2276   30.3226    0.1544  1.0000 -99.0000 -0.3693  0.3068 -99.0000 17318.0000 2M18364458-2859465  
 19.512840  -2.789982  6.4840  0.7984 -4.6009  0.0379 -0.2030  0.0297 -0.2886  126.2898    0.3016  1.0000 -99.0000  0.2507  0.0652 -99.0000 17319.0000 2M18364464-1312297  
  0.606853 -12.025694  7.3634  0.9750 -6.7414  0.0190  0.2203  0.0200 -0.2170  -62.9024    0.3107  1.0000 -99.0000 -0.7273  0.3741 -99.0000 17320.0000 2M18364494-3405146  
 -0.509505 -12.526172  7.2896  0.6543 -5.1629  0.0315  2.2448  0.0299 -0.3135  -54.0198    0.3254  1.0000 -99.0000 -0.4138  0.3153 -99.0000 17321.0000 2M18364498-3517152  
  0.824767 -11.930635  5.7565  0.8797 -7.3516  0.0258 -0.8254  0.0277 -0.2510 -101.0095    0.4458  1.0000 -99.0000 -0.6289  0.3584 -99.0000 17322.0000 2M18364581-3351143  
 34.615612   4.975760  8.3417  1.5742 -7.5356  0.0484 -2.0228  0.0396 -0.1846    9.8344    0.2928  1.0000 -99.0000 -0.2438  0.2624 -99.0000 17323.0000 2M18364583+0345409  
 -0.009656 -12.306252  7.3534  0.8949 -5.6053  0.0186  3.6406  0.0213 -0.2005  108.3186    0.4454  1.0000 -99.0000 -0.4641  0.3579 -99.0000 17324.0000 2M18364585-3445076  
 19.602144  -2.755919  4.3723  0.6764 -2.1387  0.0401 -0.8857  0.0286 -0.3708   16.8196    0.0798  1.0000 -99.0000  0.0338  0.0760 -99.0000 17326.0000 2M18364723-1306481  
 -0.278334 -12.432904  6.3745  0.7148 -6.1465  0.0269  2.3492  0.0288 -0.2295  220.2910    0.3387  1.0000 -99.0000 -0.3505  0.2691 -99.0000 17327.0000 2M18364759-3502365  
  0.643405 -12.020454  4.2614  0.3115 -12.1429  0.0186 -4.9926  0.0229 -0.1084 -152.7878    0.2620  1.0000 -99.0000 -0.6831  0.3837 -99.0000 17329.0000 2M18364789-3403096  
  4.280146 -10.348831  5.1269  0.4246 -5.5483  0.0162 -0.1100  0.0167 -0.1977  -20.9024    0.1053  1.0000 -99.0000  0.2165  0.0377 -99.0000 17330.0000 2M18364815-3006467  
  9.570506  -7.819694  5.3307  0.4602 -0.1161  0.0182 -4.1086  0.0179 -0.3125    0.3721    0.0278  1.0000 -99.0000 -0.5999  0.3783 -99.0000 17332.0000 2M18364989-2418339  
 19.521152  -2.809824  5.6705  0.8076 -3.3795  0.0262 -0.0909  0.0218 -0.2994  104.3073    0.3073  1.0000 -99.0000  0.1123  0.0856 -99.0000 17334.0000 2M18364993-1312358  
 10.584716  -7.322565  7.7822  1.1875 -5.5507  0.0253 -0.2146  0.0291 -0.1724    4.4415    0.0361  1.0000 -99.0000 -0.5761  0.3161 -99.0000 17336.0000 2M18365017-2311161  
  5.151624  -9.953014  5.3581  0.5458 -6.1943  0.0176 -0.8790  0.0215 -0.1450 -142.9567    0.2103  1.0000 -99.0000 -0.5841  0.3545 -99.0000 17338.0000 2M18365165-2910059  
 -0.239049 -12.431462  4.6301  0.3628 -2.6574  0.0219  0.5565  0.0224 -0.2524   80.1918    0.2449  1.0000 -99.0000 -0.3431  0.2207 -99.0000 17339.0000 2M18365188-3500288  
 10.215827  -7.525268  6.2111  0.7639 -5.9811  0.0398  1.7559  0.0456 -0.2430  -55.7509    0.1523  1.0000 -99.0000  0.4469  0.0597 -99.0000 17342.0000 2M18365511-2336202  
  9.685350  -7.790728  5.0537  0.5424 -6.9447  0.0202  2.1017  0.0193 -0.2973  -72.4763    0.0282  1.0000 -99.0000  0.0089  0.1205 -99.0000 17343.0000 2M18365634-2411404  
  5.587685  -9.767835  9.7246  0.8330 -5.1502  0.0150  1.1081  0.0177 -0.2004 -113.6950    0.3308  1.0000 -99.0000 -0.7017  0.3284 -99.0000 17344.0000 2M18365685-2842031  
 19.710154  -2.745411  5.4155  0.7425 -6.2128  0.0299 -0.3052  0.0279 -0.2520  -37.2455    0.2944  1.0000 -99.0000  0.0656  0.0777 -99.0000 17345.0000 2M18365709-1300453  
  5.652144  -9.740742  5.5698  0.6726 -4.8025  0.0202 -0.2749  0.0216 -0.2035   -4.0441    0.2817  1.0000 -99.0000  0.2431 -0.0026 -99.0000 17346.0000 2M18365770-2837547  
  0.760159 -12.005752  5.7302  0.9997 -3.1800  0.0336 -0.5163  0.0329 -0.2487  -22.1664    0.8751  1.0000 -99.0000  0.3587  0.0335 -99.0000 17347.0000 2M18365787-3356343  
  0.619252 -12.070639  6.5551  0.6152 -7.6868  0.0274 -2.0737  0.0330 -0.1646   19.5599    0.3369  1.0000 -99.0000 -0.7914  0.3419 -99.0000 17348.0000 2M18365823-3405426  
 10.799585  -7.251634  6.8134  0.7547 -5.9807  0.0250  3.2250  0.0234 -0.3061 -181.1245    0.1182  1.0000 -99.0000 -0.5187  0.3537 -99.0000 17349.0000 2M18365835-2257554  
  0.797444 -11.991341  5.1315  0.4961 -2.0976  0.0250 -3.8311  0.0257 -0.2713   -9.0509    0.3096  1.0000 -99.0000 -0.5645  0.3832 -99.0000 17350.0000 2M18365850-3354133  
  0.477971 -12.137038  5.3737  0.5890 -0.9533  0.0238 -3.6825  0.0277 -0.1483  -77.3249    0.5537  1.0000 -99.0000 -0.7106  0.3381 -99.0000 17351.0000 2M18365897-3414543  
 34.882946   5.046635  5.2689  0.6745 -2.9923  0.0402  0.1081  0.0427 -0.1017  104.2569    0.2711  1.0000 -99.0000  0.1781  0.0972 -99.0000 17352.0000 2M18365965+0401511  
  5.559498  -9.802378  6.0620  0.5636 -2.7767  0.0151 -1.9291  0.0167 -0.2504   36.3561    0.3133  1.0000 -99.0000 -0.7823  0.3245 -99.0000 17355.0000 2M18370208-2844271  
 10.650857  -7.344758  3.8868  0.5106 -3.2243  0.0358 -0.0136  0.0441 -0.1638  108.3273    0.4797  1.0000 -99.0000  0.0506  0.0655 -99.0000 17356.0000 2M18370296-2308204  
 10.254936  -7.539460  5.4022  0.9601 -7.5642  0.0421  0.7090  0.0538 -0.1466  -41.9017    0.3181  1.0000 -99.0000 -0.2242  0.2596 -99.0000 17357.0000 2M18370296-2334378  
 10.108038  -7.612199  6.5741  0.9073 -9.6064  0.0209 -2.2223  0.0286 -0.1567   -9.5035    0.0259  1.0000 -99.0000  0.3059  0.0256 -99.0000 17358.0000 2M18370310-2344237  
  5.233029  -9.960917  6.4439  0.7429 -4.7565  0.0194  1.4096  0.0230 -0.1553   37.9717    0.2846  1.0000 -99.0000  0.2299  0.0504 -99.0000 17359.0000 2M18370313-2905580  
  5.287879  -9.958178  4.0810  0.3373 -6.3200  0.0172 -1.5254  0.0216 -0.1722   15.2992    0.2504  1.0000 -99.0000 -0.2607  0.2517 -99.0000 17360.0000 2M18370885-2902583  
 -0.031615 -12.402926  4.3997  0.7843 -1.4029  0.0257 -0.4668  0.0283 -0.1915  -44.3951    0.3595  1.0000 -99.0000 -0.4626  0.3084 -99.0000 17361.0000 2M18370892-3448427  
 10.017029  -7.682481  5.4084  0.4538 -7.0449  0.0256  2.6882  0.0289 -0.2447   18.9993    0.0540  1.0000 -99.0000 -0.7024  0.3237 -99.0000 17362.0000 2M18370913-2351072  
 34.390907   4.747580  8.0911  1.4137 -5.3086  0.0756 -0.1413  0.0636 -0.2164 -103.8358    0.3140  1.0000 -99.0000 -0.3297  0.1378 -99.0000 17363.0000 2M18371036+0327300  
  4.732688 -10.228810  3.7607  0.2670  0.5297  0.0160  4.7828  0.0153 -0.3078   43.7138    0.2686  1.0000 -99.0000 -0.7967  0.1918 -99.0000 17364.0000 2M18371119-2939340  
 34.080355   4.581978  6.9390  1.2943 -5.4748  0.0605 -0.0402  0.0648 -0.0755  -43.6571    0.2533  1.0000 -99.0000 -0.1381  0.0621 -99.0000 17365.0000 2M18371209+0306265  
 10.763279  -7.328420  4.9960  0.4467 -4.9905  0.0264 -1.2246  0.0302 -0.2025   -0.0905    0.3774  1.0000 -99.0000 -0.1261  0.1803 -99.0000 17366.0000 2M18371211-2301546  
 10.256985  -7.577762  8.5682  1.6362 -6.8300  0.0351  0.0080  0.0471 -0.1841   -1.2484    0.0272  1.0000 -99.0000 -0.3709  0.3551 -99.0000 17367.0000 2M18371218-2335324  
  4.643492 -10.276903  3.7393  0.2311 -4.4818  0.0167 -1.3407  0.0168 -0.2492   79.3627    0.1968  1.0000 -99.0000 -0.4743  0.3792 -99.0000 17368.0000 2M18371274-2945335  
 21.970024  -1.656525  3.8661  0.6587 -5.9976  0.0388  0.0421  0.0404 -0.1879   93.4836    0.2166  1.0000 -99.0000  0.2800  0.0182 -99.0000 17369.0000 2M18371339-1030233  
 -0.150655 -12.474871  6.0257  0.5273 -2.1172  0.0258 -1.4039  0.0304 -0.1176  -10.2924    0.3005  1.0000 -99.0000 -0.1904  0.2213 -99.0000 17371.0000 2M18371394-3456510  
  0.271927 -12.290177  4.1126  0.3057 -3.7442  0.0157  4.0265  0.0173 -0.3067   83.5900    0.2520  1.0000 -99.0000 -0.3862  0.2719 -99.0000 17372.0000 2M18371502-3429432  
  4.687156 -10.269539  6.1803  0.6281 -5.7479  0.0178 -1.7369  0.0173 -0.2740   60.0411    0.2127  1.0000 -99.0000  0.2583  0.0561 -99.0000 17374.0000 2M18371601-2943025  
 10.412003  -7.520929  5.7210  0.9092 -3.6595  0.0279 -1.5939  0.0291 -0.2322  -65.8518    0.0264  1.0000 -99.0000 -0.0767  0.1993 -99.0000 17375.0000 2M18371671-2325461  
  0.129086 -12.366556  5.5517  0.5447 -2.4951  0.0175  0.4274  0.0189 -0.2321  150.2137    0.3542  1.0000 -99.0000 -0.1551  0.1895 -99.0000 17376.0000 2M18371832-3439144  
 34.727053   4.879961  6.3648  0.8239 -7.9635  0.0313 -0.6739  0.0329 -0.1770    3.7474    0.2276  1.0000 -99.0000 -0.1097  0.1027 -99.0000 17377.0000 2M18371848+0349010  
 10.511734  -7.481653  5.2194  0.4770 -4.4829  0.0185  3.7498  0.0213 -0.2352  220.1126    0.0261  1.0000 -99.0000 -0.7194  0.3650 -99.0000 17378.0000 2M18371899-2319244  
  9.771326  -7.852042  4.1018  0.5955 -4.6313  0.0357  1.6297  0.0369 -0.2992  -63.1586    0.2860  1.0000 -99.0000 -0.0089  0.1004 -99.0000 17379.0000 2M18372073-2408433  
  5.493964  -9.912554  3.7357  0.2755 -1.3666  0.0157  0.3007  0.0249 -0.1531   11.8069    0.1898  1.0000 -99.0000 -0.1369  0.1020 -99.0000 17380.0000 2M18372163-2850484  
  9.897340  -7.797459  5.3192  0.7038 -4.2708  0.0180  0.1596  0.0177 -0.2945  -54.8659    0.0254  1.0000 -99.0000 -0.5885  0.3928 -99.0000 17382.0000 2M18372239-2400333  
 19.653287  -2.896248  3.9110  0.3579 -1.5344  0.0212  0.2110  0.0214 -0.2486   19.9403    1.6346  1.0000 -99.0000 -0.1876  0.1478 -99.0000 17383.0000 2M18372374-1307556  
  5.416421  -9.957744  6.7024  1.0139 -5.5494  0.0271  0.3580  0.0314 -0.2205  116.7121    0.2159  1.0000 -99.0000  0.2728  0.0168 -99.0000 17384.0000 2M18372376-2856065  
  5.565946  -9.895249  6.5472  0.6858 -4.2454  0.0186  2.2661  0.0193 -0.2729  -74.9088    0.2649  1.0000 -99.0000 -0.2524  0.2734 -99.0000 17385.0000 2M18372576-2846312  
 25.715509   0.216873  4.5849  0.6681 -2.5843  0.0484 -0.5818  0.0481 -0.1719   50.1763    0.2032  1.0000 -99.0000  0.2084 -0.0586 -99.0000 17387.0000 2M18372668-0619100  
 10.785678  -7.385856  5.5547  0.5339 -6.2250  0.0355  2.6214  0.0318 -0.2712  -53.9675    0.2696  1.0000 -99.0000  0.3250  0.0776 -99.0000 17388.0000 2M18372810-2302149  
 35.020886   4.977163  7.7760  1.2804 -5.8846  0.0511  2.6666  0.0540 -0.0759  123.5183    0.2159  1.0000 -99.0000 -0.2045  0.2460 -99.0000 17390.0000 2M18372952+0407190  
 21.438203  -2.006055  5.2730  0.9941 -3.9412  0.0470  0.8872  0.0475 -0.2020  -81.6868    0.3040  1.0000 -99.0000 -0.1323  0.0797 -99.0000 17392.0000 2M18372977-1108208  
  9.696965  -7.927687  5.6312  0.7977 -6.5385  0.0399 -2.2040  0.0372 -0.3565   77.0091    0.3501  1.0000 -99.0000  0.1269  0.0841 -99.0000 17393.0000 2M18372999-2414415  
  0.610871 -12.209485  6.9974  0.9107 -4.6911  0.0281 -1.5315  0.0325 -0.1480 -117.6002    0.2218  1.0000 -99.0000  0.4119  0.0424 -99.0000 17394.0000 2M18373381-3409381  
 34.675707   4.779851  5.3181  0.7431 -1.5725  0.0452  1.2062  0.0395 -0.1668   97.2712    0.3042  1.0000 -99.0000 -0.2412  0.2333 -99.0000 17395.0000 2M18373437+0343334  
  5.415413 -10.002127  7.2047  0.9951 -4.2861  0.0181  0.9088  0.0201 -0.1227  170.3707    0.2390  1.0000 -99.0000 -0.6420  0.3790 -99.0000 17396.0000 2M18373462-2857188  
  5.671785  -9.882617  6.4810  0.8056 -4.3937  0.0192 -1.7360  0.0205 -0.3010  -61.2507    0.1925  1.0000 -99.0000 -0.0096  0.0618 -99.0000 17397.0000 2M18373497-2840331  
 19.723854  -2.911976  3.9201  0.5304 -4.7202  0.0317  0.0134  0.0358 -0.2758  -79.6675    0.1475  1.0000 -99.0000  0.1033  0.0598 -99.0000 17398.0000 2M18373513-1304357  
  5.278525 -10.074334  7.2811  0.9260 -4.5765  0.0201 -2.4723  0.0202 -0.2335  -49.8539    0.2288  1.0000 -99.0000  0.3366  0.0295 -99.0000 17399.0000 2M18373654-2906287  
 -0.112014 -12.546049  6.2533  0.8654 -4.9521  0.0230  1.4093  0.0288 -0.1616  -38.8200    0.3281  1.0000 -99.0000 -0.2494  0.2249 -99.0000 17400.0000 2M18373749-3456336  
 10.040060  -7.793125  5.6306  0.4882 -3.7417  0.0333  0.8137  0.0398 -0.2392   16.2108    0.2480  1.0000 -99.0000 -0.1623  0.2213 -99.0000 17401.0000 2M18373781-2352500  
 10.083056  -7.778500  8.4626  1.0355 -6.7133  0.0218  3.2672  0.0233 -0.2230   76.1459    0.0230  1.0000 -99.0000 -0.5318  0.3234 -99.0000 17402.0000 2M18373933-2350092  
  9.555760  -8.036733  7.2101  1.2433 -7.3119  0.0230  0.5322  0.0239 -0.2171  152.2471    0.0296  1.0000 -99.0000  0.1158  0.1619 -99.0000 17403.0000 2M18373949-2425066  
 -0.315055 -12.645052  6.7768  0.5778 -5.2511  0.0152  3.0403  0.0164 -0.2264  187.3218    0.3076  1.0000 -99.0000 -0.6424  0.3728 -99.0000 17404.0000 2M18373987-3509505  
 10.028888  -7.811241  4.9262  0.4109 -1.7604  0.0273 -4.2155  0.0297 -0.2408   46.1177    0.0455  1.0000 -99.0000 -0.5739  0.3234 -99.0000 17405.0000 2M18374078-2353547  
 -0.194119 -12.598801  4.1520  0.6226 -1.1135  0.0300  1.9934  0.0362 -0.1498  -57.5683    0.3323  1.0000 -99.0000 -0.6965  0.3587 -99.0000 17406.0000 2M18374183-3502149  
  9.607103  -8.023509  6.9716  1.0555 -8.5527  0.0247 -2.5082  0.0232 -0.2647   66.4057    0.0294  1.0000 -99.0000 -0.2495  0.3051 -99.0000 17407.0000 2M18374227-2422013  
 10.805215  -7.437574  4.4528  0.3316 -8.2889  0.0249 -1.4735  0.0249 -0.2779   58.3887    0.0304  1.0000 -99.0000  0.2113  0.0297 -99.0000 17408.0000 2M18374242-2302352  
 34.308139   4.555873  7.2049  1.1693 -7.1215  0.0394  0.8867  0.0335 -0.1534   81.1494    0.9624  1.0000 -99.0000 -0.2022  0.1895 -99.0000 17409.0000 2M18374244+0317523  
 10.138778  -7.765246  7.8792  1.2329 -5.5710  0.0298  0.0418  0.0363 -0.1891  -46.9145    0.0331  1.0000 -99.0000 -0.4614  0.3379 -99.0000 17410.0000 2M18374261-2346500  
  0.059944 -12.489034  7.0555  1.2001 -4.3947  0.0270  0.1688  0.0277 -0.2394 -160.0950    0.2915  1.0000 -99.0000 -0.3671  0.3044 -99.0000 17411.0000 2M18374267-3445586  
  0.024102 -12.506532  6.7274  0.7503 -3.9921  0.0295 -1.4265  0.0306 -0.2679   72.5347    0.5547  1.0000 -99.0000 -0.2027  0.2182 -99.0000 17412.0000 2M18374308-3448194  
 10.615656  -7.533656  4.3812  0.2825 -9.0068  0.0176 -0.4602  0.0178 -0.2694   65.4900    0.0276  1.0000 -99.0000 -0.4737  0.2949 -99.0000 17413.0000 2M18374312-2315149  
  5.237857 -10.120364  3.6097  0.3149 -9.3265  0.0213  0.7620  0.0211 -0.2407   89.1476    0.2015  1.0000 -99.0000  0.0191  0.0604 -99.0000 17414.0000 2M18374322-2909501  
  9.819999  -7.924894  5.9079  0.6696 -14.1938  0.0203 -0.2830  0.0198 -0.3102   55.6980    0.0808  1.0000 -99.0000 -0.4213  0.3249 -99.0000 17415.0000 2M18374352-2408034  
  0.144581 -12.457405  4.7504  0.3332  1.0348  0.0196 -0.2819  0.0232 -0.1639   19.6651    0.4533  1.0000 -99.0000 -0.6902  0.3240 -99.0000 17416.0000 2M18374428-3440408  
 10.263180  -7.715400  5.8433  0.9889 -7.5003  0.0388 -0.1269  0.0549 -0.1278  -34.8240    0.2227  1.0000 -99.0000  0.4578  0.0536 -99.0000 17417.0000 2M18374521-2338524  
 -0.095622 -12.570150  6.3536  0.6554 -6.5132  0.0170 -0.8048  0.0183 -0.2072  146.0710    0.7357  1.0000 -99.0000 -0.7788  0.3973 -99.0000 17419.0000 2M18374586-3456171  
  4.620578 -10.421738  5.0689  0.4209 -2.1522  0.0164 -3.9366  0.0142 -0.3125  -23.0668    0.2254  1.0000 -99.0000 -0.5677  0.3397 -99.0000 17420.0000 2M18374623-2950308  
 34.661000   4.710330  7.6641  1.4948 -7.1594  0.0585  0.7740  0.0583 -0.1744   54.1896    0.2855  1.0000 -99.0000  0.0572  0.1372 -99.0000 17421.0000 2M18374768+0340531  
 10.458378  -7.643431  4.2971  0.3578  0.3241  0.0234 -1.2559  0.0267 -0.2459  -41.4242    0.0323  1.0000 -99.0000 -0.0865  0.1003 -99.0000 17422.0000 2M18375076-2326332  
  0.796636 -12.190551  6.7644  0.6388 -2.5157  0.0254 -0.4803  0.0285 -0.1897 -100.6747    0.3819  1.0000 -99.0000 -0.6353  0.3727 -99.0000 17423.0000 2M18375077-3359156  
  5.449931 -10.051584  5.2716  0.6367 -2.0170  0.0259 -3.4497  0.0285 -0.1664  -26.5173    0.1206  1.0000 -99.0000 -0.3612  0.2839 -99.0000 17424.0000 2M18375088-2856452  
 10.337204  -7.706669  5.3843  0.5502 -8.1767  0.0310  1.5332  0.0413 -0.0872  133.9077    0.7508  1.0000 -99.0000 -0.3798  0.2743 -99.0000 17425.0000 2M18375167-2334416  
  9.600616  -8.077211  6.7007  1.1710 -5.3333  0.0240 -0.5611  0.0242 -0.2237  -28.7379    0.0311  1.0000 -99.0000 -0.0136  0.1415 -99.0000 17426.0000 2M18375422-2423475  
  4.465110 -10.532299  6.7218  0.8793 -5.3510  0.0222 -1.8882  0.0195 -0.3687  -53.7914    0.1657  1.0000 -99.0000  0.2312  0.0354 -99.0000 17428.0000 2M18375577-3001385  
 21.559062  -2.064327  5.9264  1.0692 -5.4161  0.0389 -2.2644  0.0418 -0.1604  141.3468    0.2818  1.0000 -99.0000 -0.4653  0.3477 -99.0000 17429.0000 2M18375598-1103304  
  9.790544  -7.994152  4.0530  0.2930 -14.8570  0.0221 -2.0659  0.0198 -0.3663  -58.6331    0.0337  1.0000 -99.0000 -0.5458  0.3690 -99.0000 17430.0000 2M18375646-2411278  
 21.735695  -1.979345  4.8627  0.8736 -3.7613  0.0523 -0.7684  0.0463 -0.2150   43.0755    0.1570  1.0000 -99.0000  0.1833  0.0232 -99.0000 17431.0000 2M18375726-1051453  
  5.280957 -10.159734  4.3703  0.6040 -1.9496  0.0342 -1.1384  0.0365 -0.2374   15.3849    0.1420  1.0000 -99.0000 -0.0006  0.0563 -99.0000 17432.0000 2M18375799-2908333  
  5.027658 -10.283723  5.1200  0.4922 -6.0937  0.0184  3.5779  0.0246 -0.1984  162.7213    0.2549  1.0000 -99.0000 -0.4348  0.3078 -99.0000 17433.0000 2M18375930-2925155  
 10.595608  -7.613346  5.9065  0.8322 -3.7957  0.0283  1.8990  0.0276 -0.3135  -29.3976    0.0266  1.0000 -99.0000  0.3867  0.0259 -99.0000 17434.0000 2M18375947-2318264  
  0.332602 -12.432134  5.9208  0.8678 -4.9733  0.0288  1.8998  0.0387 -0.1001   52.7403    0.2626  1.0000 -99.0000  0.2933  0.0315 -99.0000 17435.0000 2M18375979-3430017  
  5.196258 -10.208588  6.5048  0.6667 -6.7240  0.0235  6.4505  0.0268 -0.1931  -63.9866    0.2254  1.0000 -99.0000 -0.7789  0.2946 -99.0000 17436.0000 2M18380026-2914200  
  4.199347 -10.675291  5.0158  0.3472 -1.0071  0.0168  0.1008  0.0163 -0.2994 -106.6634    0.1854  1.0000 -99.0000 -0.4277  0.3391 -99.0000 17437.0000 2M18380061-3019289  
 10.378702  -7.734061  6.7253  0.9644 -7.1059  0.0239  0.0128  0.0302 -0.0755  -40.7167    0.0277  1.0000 -99.0000  0.2757  0.0335 -99.0000 17438.0000 2M18380287-2333125  
 10.222125  -7.815779  5.1897  0.5868 -4.7645  0.0228 -0.6849  0.0325 -0.1424  -37.8619    0.0257  1.0000 -99.0000  0.3638  0.0333 -99.0000 17439.0000 2M18380407-2343437  
  9.808240  -8.018115  5.2722  0.5650 -6.3862  0.0308  1.3314  0.0318 -0.2572  -63.3781    0.2046  1.0000 -99.0000  0.3812  0.0660 -99.0000 17440.0000 2M18380415-2411094  
  5.480647 -10.092221  6.3077  0.6009 -3.1310  0.0182  3.1899  0.0175 -0.2440  171.6517    0.0569  1.0000 -99.0000 -0.7023  0.4333 -99.0000 17441.0000 2M18380451-2856100  
 10.438554  -7.715571  6.4278  0.8607 -7.8483  0.0366  1.7999  0.0427 -0.1324  103.0838    0.2371  1.0000 -99.0000  0.2513  0.0937 -99.0000 17442.0000 2M18380540-2329318  
 -0.185529 -12.686341  5.3035  0.8446 -1.7595  0.0268  1.3799  0.0338 -0.1527  -58.8672    0.3839  1.0000 -99.0000 -0.1460  0.2364 -99.0000 17443.0000 2M18380622-3503578  
