l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
 14.916675 -11.585040  6.9715  0.3145 -5.7180  0.0293  0.8327  0.0262 -0.2337   89.4628    0.2943  1.0000 -99.0000 -0.3755  0.2757 -99.0000 19441.0000 2M19012488-2110283  
 24.554489  -7.017712  5.2438  0.3894 -6.5183  0.0378 -1.9620  0.0387 -0.1742   49.8777    0.4118  1.0000 -99.0000 -0.3382  0.2442 -99.0000 19442.0000 2M19012526-1037350  
 14.861731 -11.616468  4.8498  0.1305 -2.5222  0.0230 -1.4907  0.0215 -0.2070 -111.4300    0.4026  1.0000 -99.0000 -0.2668  0.2412 -99.0000 19443.0000 2M19012641-2114117  
 14.340891 -11.851881  5.9793  0.3020 -7.3405  0.0251 -3.7849  0.0290 -0.2498   88.3574    0.3735  1.0000 -99.0000 -0.6611  0.3129 -99.0000 19444.0000 2M19012647-2147536  
 14.324421 -11.865996  9.6127  0.4914 -8.4309  0.0213 -0.0664  0.0253 -0.2096  127.3831    0.3023  1.0000 -99.0000 -0.5899  0.3411 -99.0000 19446.0000 2M19012805-2149076  
 15.238241 -11.452950  3.9127  0.0783 -7.5812  0.0174 -5.5241  0.0159 -0.2557  -40.0502    0.2586  1.0000 -99.0000 -0.4247  0.2154 -99.0000 19447.0000 2M19012810-2049592  
 25.661873  -6.484983  7.0259  0.4116 -3.2626  0.0385 -2.3169  0.0337 -0.2406   54.9032    0.4246  1.0000 -99.0000 -0.6377  0.2729 -99.0000 19448.0000 2M19012837-0924162  
 25.726708  -6.456360  6.7825  0.3959 -5.5633  0.0257 -0.2254  0.0265 -0.1857   98.4529    0.3101  1.0000 -99.0000 -0.0877  0.2201 -99.0000 19449.0000 2M19012914-0920026  
 14.915772 -11.604236  4.0091  0.1410  2.5613  0.0176 -1.7373  0.0158 -0.2264   33.2415    0.1301  1.0000 -99.0000 -0.5501  0.3316 -99.0000 19450.0000 2M19012926-2111003  
 25.749304  -6.446636  8.9372  0.4660 -8.2190  0.0416 -1.0195  0.0413 -0.2026  114.2606    0.3740  1.0000 -99.0000 -0.1922  0.3007 -99.0000 19451.0000 2M19012947-0918347  
 25.214869  -6.719333  9.0318  0.4165 -8.0898  0.0319 -1.6661  0.0325 -0.2006   69.9755    3.6049  1.0000 -99.0000 -0.4460  0.2896 -99.0000 19453.0000 2M19013124-0954231  
 25.457961  -6.600136  6.4131  0.3227 -7.3593  0.0260  1.4955  0.0215 -0.2881   96.6061    0.0564  1.0000 -99.0000 -0.3688  0.2586 -99.0000 19454.0000 2M19013146-0938138  
 15.179186 -11.499084  8.5211  0.4665 -4.8187  0.0255  0.2002  0.0262 -0.2349   62.9968    0.1839  1.0000 -99.0000 -0.1894  0.2947 -99.0000 19457.0000 2M19013260-2054181  
 26.130763  -6.273529  7.6887  0.3832 -7.4012  0.0383  1.9870  0.0555 -0.1176   30.9806    1.4898  1.0000 -99.0000 -0.2794  0.2400 -99.0000 19458.0000 2M19013299-0853353  
 24.926577  -6.873407  5.8183  0.0860 -5.0534  0.0403  0.7993  0.0529 -0.1251  -13.1261    0.2916  1.0000 -99.0000  0.1020 -0.0020 -99.0000 19460.0000 2M19013380-1013530  
  9.606332 -13.955963  4.2188  0.1515 -3.2639  0.0217  2.3083  0.0246 -0.1831  -36.5611    0.0312  1.0000 -99.0000 -0.2825  0.2710 -99.0000 19461.0000 2M19013421-2652115  
 15.134886 -11.528311  4.9368  0.1348 -11.4703  0.0198 -4.3501  0.0213 -0.2288   10.7820    0.4229  1.0000 -99.0000 -0.6619  0.3255 -99.0000 19463.0000 2M19013473-2057240  
 25.911972  -6.391921  6.6020  0.3328 -6.0379  0.0304 -0.3670  0.0351 -0.1170   45.1572    0.3029  1.0000 -99.0000 -0.2551  0.2104 -99.0000 19464.0000 2M19013511-0908260  
 25.002428  -6.846116  6.4919  0.3569 -7.0103  0.0416 -1.7055  0.0481 -0.2231   53.5845    0.3388  1.0000 -99.0000  0.1505  0.1077 -99.0000 19465.0000 2M19013601-1009064  
 14.656168 -11.750885  4.2909  0.1762 -5.6401  0.0211 -1.8374  0.0207 -0.2240   80.0683    0.2901  1.0000 -99.0000 -0.1686  0.2409 -99.0000 19466.0000 2M19013612-2128325  
  8.753276 -14.333757  5.0000  0.2254 -7.8226  0.0259  1.6928  0.0258 -0.2504   67.3357    0.0337  1.0000 -99.0000 -0.4322  0.2997 -99.0000 19470.0000 2M19013861-2746447  
 25.189327  -6.767922  5.5170  0.2791 -4.1839  0.0166  0.6213  0.0176 -0.1896   47.9150    0.3078  1.0000 -99.0000  0.0819  0.0485 -99.0000 19471.0000 2M19013908-0957030  
 14.841002 -11.680437  4.0195  0.1502 -3.2652  0.0172  1.1596  0.0169 -0.2291   30.5395    0.3315  1.0000 -99.0000 -0.1661  0.1954 -99.0000 19472.0000 2M19013918-2116546  
 29.203301  -4.763541  7.0489  0.1278 -6.3788  0.0519 -2.1470  0.0507 -0.1817   25.9945    0.3911  1.0000 -99.0000 -0.4600  0.2515 -99.0000 19473.0000 2M19013923-0528572  
 25.126458  -6.801164  6.7009  0.3663 -4.7214  0.0253  0.8468  0.0244 -0.2565  116.7139    0.3376  1.0000 -99.0000  0.1752  0.0625 -99.0000 19474.0000 2M19013956-1001175  
 15.167641 -11.534808  7.4498  0.3284 -1.6113  0.0161  1.4846  0.0179 -0.2133 -139.6031    0.3831  1.0000 -99.0000 -0.6168  0.3820 -99.0000 19475.0000 2M19013971-2055492  
 15.039869 -11.594892  5.6027  0.4847 -4.5556  0.0230 -1.8865  0.0204 -0.2385  114.7299    0.4689  1.0000 -99.0000 -0.2561  0.1814 -99.0000 19476.0000 2M19014021-2104089  
 14.784623 -11.715835  6.2727  0.3165 -4.7751  0.0258  1.1626  0.0261 -0.2614  -59.5517    0.3322  1.0000 -99.0000 -0.1279  0.2378 -99.0000 19477.0000 2M19014150-2120484  
 29.659880  -4.543743  6.4413  0.2851 -8.3391  0.0334  0.7759  0.0325 -0.2327  103.7060    0.2941  1.0000 -99.0000 -0.1762  0.2514 -99.0000 19478.0000 2M19014155-0458381  
 15.053946 -11.596082 10.1565  0.4528 -3.6596  0.0244 -0.9029  0.0222 -0.2118 -142.4581    0.1364  1.0000 -99.0000 -0.6661  0.3749 -99.0000 19480.0000 2M19014198-2103257  
 14.714488 -11.749901  3.8338  0.1912 -2.5870  0.0186  2.2180  0.0154 -0.3036  -79.1537    0.6229  1.0000 -99.0000 -0.1572  0.1275 -99.0000 19481.0000 2M19014206-2125243  
 24.723639  -7.013203  6.3251  0.2805 -5.9520  0.0226 -0.2726  0.0266 -0.0995  160.3800    0.3476  1.0000 -99.0000 -0.3645  0.3244 -99.0000 19482.0000 2M19014249-1028263  
  9.583180 -14.003745  3.7209  0.1995 -3.8615  0.0237  4.2229  0.0288 -0.1672  -35.2423    0.0511  1.0000 -99.0000 -0.6171  0.3633 -99.0000 19484.0000 2M19014357-2654345  
 15.201025 -11.538395  3.6116  0.0428 -3.5216  0.0157 -0.3817  0.0158 -0.2289   94.4531    0.1969  1.0000 -99.0000 -0.3300  0.2633 -99.0000 19485.0000 2M19014408-2054077  
 15.274859 -11.511718  5.5930  0.2302 -4.6691  0.0170 -0.0146  0.0167 -0.2548  -56.8678    0.3566  1.0000 -99.0000  0.1005  0.0776 -99.0000 19486.0000 2M19014567-2049310  
 12.225935 -12.874902  8.1672  0.4123 -5.1921  0.0162 -2.6450  0.0200 -0.1565  -63.9444    0.3699  1.0000 -99.0000 -0.6672  0.3478 -99.0000 19487.0000 2M19014622-2406082  
 15.141686 -11.581835  6.7176  0.3375 -8.7187  0.0173  1.1450  0.0154 -0.3004   41.4114    0.3232  1.0000 -99.0000 -0.6754  0.3690 -99.0000 19488.0000 2M19014794-2058233  
 25.617956  -6.597152  9.0674  0.5723 -7.0926  0.0197 -0.2446  0.0192 -0.2245  -45.6277    0.3189  1.0000 -99.0000 -0.4754  0.3303 -99.0000 19489.0000 2M19014806-0929369  
 14.562551 -11.846481  4.5625  0.1534 -8.8329  0.0196  2.4698  0.0215 -0.1921   65.4446    0.3944  1.0000 -99.0000 -0.2707  0.2987 -99.0000 19491.0000 2M19014863-2135560  
 12.522608 -12.759694  4.6465  0.1871 -3.5515  0.0150 -0.8591  0.0135 -0.2925   69.9439    0.1253  1.0000 -99.0000 -0.2691  0.1906 -99.0000 19493.0000 2M19014983-2347285  
 15.318649 -11.512264  4.3373  0.1565 -11.5410  0.0163  1.7128  0.0183 -0.1904   51.6222    0.3086  1.0000 -99.0000 -0.6817  0.3529 -99.0000 19494.0000 2M19015044-2047116  
 26.313787  -6.265787  8.1629  0.3871 -6.3428  0.0369  0.7595  0.0312 -0.2281  101.8865    0.3002  1.0000 -99.0000 -0.3334  0.1709 -99.0000 19495.0000 2M19015107-0843370  
 24.539884  -7.149353  7.6867  0.3263 -6.8110  0.0231  4.5246  0.0293 -0.1680   27.4144    0.5657  1.0000 -99.0000 -0.7383  0.3694 -99.0000 19498.0000 2M19015250-1041522  
 14.471267 -11.911213  6.2444  0.4285 -7.9210  0.0263 -4.2331  0.0291 -0.2122    4.5955    0.4691  1.0000 -99.0000 -0.7879  0.3415 -99.0000 19499.0000 2M19015418-2142256  
 26.123415  -6.374655  7.2961  0.4038 -8.6740  0.0203  1.1641  0.0324 -0.0104   76.2706    0.1236  1.0000 -99.0000 -0.3131  0.3052 -99.0000 19500.0000 2M19015418-0856414  
 10.259909 -13.762277  6.9568  0.3513 -7.2802  0.0195  0.5379  0.0248 -0.1386   91.9924    0.0265  1.0000 -99.0000 -0.5252  0.3375 -99.0000 19501.0000 2M19015501-2612394  
 24.399285  -7.232060  9.7470  0.7122 -6.4282  0.0253 -3.2651  0.0223 -0.2360 -157.1590    0.3682  1.0000 -99.0000 -0.6501  0.3465 -99.0000 19503.0000 2M19015547-1051343  
 12.325932 -12.874914  5.8475  0.2391 -7.3109  0.0198  3.3642  0.0202 -0.2173   33.9051    0.1211  1.0000 -99.0000 -0.1442  0.2401 -99.0000 19504.0000 2M19015674-2400481  
 25.932492  -6.481331  5.3545  0.0843 -7.0842  0.0326  0.0386  0.0375 -0.1250   41.6958    0.3975  1.0000 -99.0000 -0.4484  0.3398 -99.0000 19505.0000 2M19015677-0909441  
 15.225240 -11.584743  7.8828  0.5329 -8.4195  0.0200  0.7128  0.0165 -0.3319   64.7330    1.4667  1.0000 -99.0000 -0.7789  0.3119 -99.0000 19506.0000 2M19015745-2054002  
 14.779216 -11.787157  3.6162  0.1842 -2.1925  0.0165  0.5875  0.0173 -0.1921   36.5067    0.1225  1.0000 -99.0000  0.2062  0.0597 -99.0000 19507.0000 2M19015761-2122534  
 24.870999  -7.016700  6.7026  0.4796 -5.3314  0.0299  1.2102  0.0349 -0.0972  -26.2182    0.4251  1.0000 -99.0000  0.3616  0.0306 -99.0000 19509.0000 2M19015912-1020403  
 14.666418 -11.849148  5.2954  0.2368 -8.4712  0.0227  0.6060  0.0196 -0.2695    0.3553    0.5126  1.0000 -99.0000 -0.5229  0.3453 -99.0000 19511.0000 2M19020022-2130276  
 15.386962 -11.524944  7.9276  0.4025 -8.1356  0.0173  0.1439  0.0196 -0.2001  128.1811    0.2396  1.0000 -99.0000 -0.5607  0.3784 -99.0000 19512.0000 2M19020062-2043521  
 25.406491  -6.762315  5.6578  0.1264 -3.8880  0.0293  2.5384  0.0278 -0.2201   87.0021    0.2661  1.0000 -99.0000  0.0480  0.1065 -99.0000 19514.0000 2M19020126-0945189  
 14.345887 -12.004870  4.1157  0.1533 -1.9963  0.0176  1.6676  0.0231 -0.1129   73.4866    0.1882  1.0000 -99.0000 -0.3401  0.2928 -99.0000 19516.0000 2M19020295-2151276  
 26.201800  -6.377582  4.7561  0.0779 -6.0262  0.0229 -0.8788  0.0335 -0.0611  -99.7540    0.1752  1.0000 -99.0000 -0.3876  0.3600 -99.0000 19517.0000 2M19020327-0852353  
 15.034051 -11.698128  3.8509  0.0485 -1.7584  0.0205 -3.0587  0.0202 -0.2066   53.5117    0.3621  1.0000 -99.0000 -0.1304  0.0636 -99.0000 19518.0000 2M19020370-2107033  
 31.196067  -3.872924  8.1059  0.3880 -7.3086  0.0360 -1.3864  0.0387 -0.1889   17.2265    0.2349  1.0000 -99.0000 -0.5849  0.2657 -99.0000 19520.0000 2M19020468-0318272  
 15.360242 -11.561640  4.8278  0.3053 -2.3735  0.0167  0.9313  0.0171 -0.2523   61.9531    0.3887  1.0000 -99.0000 -0.3463  0.2881 -99.0000 19521.0000 2M19020633-2046133  
 12.610028 -12.792558  7.1812  0.3414 -12.4831  0.0190 -4.3728  0.0179 -0.3215  207.0364    0.1408  1.0000 -99.0000 -0.7176  0.3393 -99.0000 19522.0000 2M19020688-2343371  
 29.862354  -4.561049  8.9549  0.4637 -7.4598  0.0443  0.3896  0.0334 -0.2322   68.8856    0.2114  1.0000 -99.0000  0.0220  0.0130 -99.0000 19523.0000 2M19020726-0448183  
 14.239000 -12.071905  4.0505  0.3143 -5.0319  0.0261  1.3982  0.0301 -0.2159   19.3688    0.1820  1.0000 -99.0000 -0.1165  0.2891 -99.0000 19524.0000 2M19020744-2158502  
 25.852592  -6.578898  5.5431  0.0715 -2.6271  0.0335 -1.7915  0.0368 -0.2148   64.7352    0.2533  1.0000 -99.0000 -0.0518  0.1049 -99.0000 19527.0000 2M19020938-0916367  
 15.056332 -11.713865  4.6574  0.0706 -4.1501  0.0252 -1.1936  0.0214 -0.2610  -53.3338    0.2608  1.0000 -99.0000 -0.4098  0.2808 -99.0000 19528.0000 2M19020973-2106158  
 30.018806  -4.494817  5.6843  0.2541 -6.1849  0.0521 -2.3167  0.0534 -0.1728   67.7869    0.3711  1.0000 -99.0000 -0.3460  0.3335 -99.0000 19529.0000 2M19021002-0438097  
 29.697117  -4.658127  6.8608  0.4612 -4.5740  0.0265 -0.5252  0.0247 -0.1501   94.6421    0.3339  1.0000 -99.0000 -0.0805  0.2596 -99.0000 19530.0000 2M19021017-0459452  
 15.261160 -11.623387  5.0021  0.2319 -4.2270  0.0174 -0.3491  0.0170 -0.2870 -132.1486    0.1541  1.0000 -99.0000  0.0212  0.1799 -99.0000 19531.0000 2M19021025-2053037  
 14.518619 -11.963744  7.6776  0.3867 -4.8845  0.0169  0.9743  0.0195 -0.1961  -38.3027    0.6128  1.0000 -99.0000 -0.5867  0.3258 -99.0000 19532.0000 2M19021151-2141130  
 24.359781  -7.324921  7.2402  0.3877 -9.0714  0.0363  3.2127  0.0322 -0.2160    7.5409    0.2150  1.0000 -99.0000 -0.3248  0.3023 -99.0000 19533.0000 2M19021158-1056090  
 14.861647 -11.812072  5.2009  0.3316 -5.3065  0.0236 -0.2830  0.0223 -0.2466   82.2943    0.3137  1.0000 -99.0000 -0.7030  0.2841 -99.0000 19534.0000 2M19021215-2119071  
  8.783875 -14.468545  5.5002  0.2793 -4.2382  0.0205  1.3376  0.0235 -0.2049   26.3365    0.0317  1.0000 -99.0000 -0.3475  0.2019 -99.0000 19535.0000 2M19021536-2748193  
 15.338315 -11.615941  7.8381  0.3039 -7.3186  0.0248 -1.5603  0.0259 -0.2692   12.1047    0.4056  1.0000 -99.0000 -0.5752  0.3370 -99.0000 19536.0000 2M19021667-2048455  
 25.877852  -6.601490  7.9237  0.3286 -6.6485  0.0330  0.5548  0.0405 -0.1714   66.2019    0.4278  1.0000 -99.0000 -0.0622  0.1501 -99.0000 19537.0000 2M19021703-0915521  
 15.262850 -11.653469  4.1798  0.0877 -7.6608  0.0196  0.7275  0.0215 -0.2029   40.7635    0.5217  1.0000 -99.0000 -0.3913  0.3044 -99.0000 19539.0000 2M19021744-2053437  
 14.852146 -11.841706  6.2059  0.4271 -5.0636  0.0167  0.2334  0.0177 -0.1902   25.4815    0.2936  1.0000 -99.0000 -0.7806  0.3380 -99.0000 19540.0000 2M19021808-2120221  
 15.503347 -11.549762  5.8481  0.6372 -5.3561  0.0249  1.3766  0.0353 -0.1375  104.3882    0.6246  1.0000 -99.0000 -0.0829  0.1700 -99.0000 19541.0000 2M19021869-2038173  
 14.753092 -11.891087  3.6788  0.1552 -0.4359  0.0153  1.3396  0.0149 -0.2230   77.4114    1.6424  1.0000 -99.0000  0.1484  0.0538 -99.0000 19542.0000 2M19021919-2126534  
 15.267091 -11.672079  9.3983  0.5740 -8.3059  0.0176  0.5458  0.0174 -0.2466 -103.3412    0.4651  1.0000 -99.0000 -0.7317  0.3209 -99.0000 19544.0000 2M19022224-2053582  
 14.852830 -11.862688  6.4743  0.2840 -4.2571  0.0204  0.2912  0.0221 -0.1955   40.7642    0.3157  1.0000 -99.0000 -0.2962  0.3005 -99.0000 19545.0000 2M19022306-2120515  
 16.835422 -10.962966  6.6762  0.4281 -6.3587  0.0203  1.0707  0.0188 -0.2797  -19.4370    0.0234  1.0000 -99.0000  0.1371  0.0998 -99.0000 19546.0000 2M19022377-1912219  
 25.942614  -6.605357  6.2523  0.2700 -7.6330  0.0256 -1.1390  0.0287 -0.2071   66.2519    0.4990  1.0000 -99.0000 -0.1428  0.2059 -99.0000 19548.0000 2M19022484-0912310  
 30.460772  -4.343378  7.2076  0.1920 -6.1125  0.0634 -2.2293  0.0682 -0.2112  -55.7692    0.3744  1.0000 -99.0000 -0.6148  0.3367 -99.0000 19549.0000 2M19022554-0410284  
 25.774120  -6.695552  8.6411  0.3946 -5.0032  0.0253 -0.1336  0.0326 -0.1410  -62.8281    0.2606  1.0000 -99.0000 -0.5119  0.3609 -99.0000 19550.0000 2M19022632-0923551  
 14.797282 -11.901706  8.8874  0.3841 -6.5051  0.0246  0.4740  0.0226 -0.2561   99.6880    0.2228  1.0000 -99.0000 -0.6279  0.3592 -99.0000 19551.0000 2M19022634-2124479  
 14.975295 -11.826137  3.6055  0.2924 -2.2531  0.0277 -0.9141  0.0272 -0.2130  -13.2463    0.4675  1.0000 -99.0000 -0.4858  0.2884 -99.0000 19553.0000 2M19022742-2113247  
 26.236514  -6.473909  9.4556  0.3811 -7.1749  0.0330 -0.0385  0.0289 -0.2249   42.9171    0.3806  1.0000 -99.0000 -0.2468  0.2311 -99.0000 19554.0000 2M19022795-0853192  
  9.922785 -14.041010  5.4309  0.3705 -5.0412  0.0239 -0.7614  0.0268 -0.2058 -101.1908    0.0490  1.0000 -99.0000 -0.6070  0.3281 -99.0000 19555.0000 2M19022820-2637213  
 14.888214 -11.869729  7.4646  0.2721 -7.6436  0.0220 -2.3821  0.0215 -0.1927 -148.7248    0.2915  1.0000 -99.0000 -0.5437  0.3123 -99.0000 19556.0000 2M19022844-2119087  
 14.308169 -12.132241  4.4877  0.0732 -4.9573  0.0229  2.5289  0.0382 -0.0335   43.9699    0.3739  1.0000 -99.0000 -0.1190  0.1319 -99.0000 19557.0000 2M19022892-2156393  
 24.955320  -7.112662  6.0660  0.1245 -6.1297  0.0335 -1.2211  0.0415 -0.1947   64.4143    0.2476  1.0000 -99.0000 -0.1147  0.1941 -99.0000 19558.0000 2M19022916-1018439  
 14.889023 -11.873978  5.0200  0.1886 -7.0716  0.0158 -0.7077  0.0153 -0.2457   91.4347    1.4144  1.0000 -99.0000 -0.6803  0.3542 -99.0000 19559.0000 2M19022953-2119126  
 25.044829  -7.071941  6.4565  0.3173 -10.6814  0.0318 -0.4131  0.0446 -0.1141   57.4380    0.3346  1.0000 -99.0000 -0.3731  0.2477 -99.0000 19560.0000 2M19022989-1012522  
 29.280256  -4.960451  4.6571  0.2212 -4.0037  0.0263 -2.0368  0.0320 -0.1894    3.3706    0.3027  1.0000 -99.0000 -0.2567  0.3002 -99.0000 19561.0000 2M19022995-0530109  
 24.933780  -7.127464  5.6775  0.2207 -3.6269  0.0211 -0.3103  0.0253 -0.2043   16.3910    0.0643  1.0000 -99.0000 -0.4026  0.2763 -99.0000 19562.0000 2M19023008-1020165  
 25.094615  -7.050925 10.4925  0.4269 -7.0380  0.0392 -1.4828  0.0352 -0.2598  -41.9656    0.4098  1.0000 -99.0000 -0.2471  0.2719 -99.0000 19563.0000 2M19023066-1009393  
 14.820605 -11.912740  3.7627  0.1264 -4.6123  0.0217 -2.5547  0.0220 -0.1988   76.4967    0.1795  1.0000 -99.0000 -0.3127  0.2754 -99.0000 19564.0000 2M19023138-2123499  
 10.199501 -13.949055  7.6552  0.3834 -6.2257  0.0228 -1.8730  0.0275 -0.1210  108.9346    0.0282  1.0000 -99.0000 -0.3597  0.3280 -99.0000 19566.0000 2M19023447-2620230  
 25.869790  -6.686438  6.2968  0.1783 -5.7511  0.0327 -2.5779  0.0391 -0.1794   62.4926    0.4098  1.0000 -99.0000 -0.3668  0.1240 -99.0000 19567.0000 2M19023464-0918342  
 26.403204  -6.434501  7.8964  0.5798 -7.4880  0.0168 -1.1524  0.0160 -0.1542  140.6989    0.2540  1.0000 -99.0000 -0.6457  0.3644 -99.0000 19568.0000 2M19023736-0843224  
  9.138254 -14.414932  5.7664  0.4694 -4.5405  0.0183  0.2295  0.0291 -0.0508  -15.0101    0.0244  1.0000 -99.0000  0.4523 -0.0009 -99.0000 19571.0000 2M19023891-2728087  
 15.406161 -11.682870  3.8521  0.0600 -0.8828  0.0205  0.6993  0.0311 -0.1337   22.2678    0.2918  1.0000 -99.0000  0.0335  0.0894 -99.0000 19572.0000 2M19023942-2046496  
 15.148836 -11.800062  3.6297  0.0543 -8.0633  0.0181  1.0428  0.0160 -0.3402  120.1780    0.2648  1.0000 -99.0000 -0.3330  0.2771 -99.0000 19573.0000 2M19023963-2103298  
 14.310346 -12.176770  4.3808  0.1863 -7.5434  0.0216  2.9573  0.0306 -0.0979   45.2048    0.2758  1.0000 -99.0000  0.1110  0.0742 -99.0000 19574.0000 2M19023964-2157391  
 24.567520  -7.353546  5.8767  0.1083 -6.7033  0.0381  2.1774  0.0472 -0.1580  -34.7617    0.4223  1.0000 -99.0000 -0.3677  0.3078 -99.0000 19575.0000 2M19024016-1045500  
 15.339179 -11.729190  7.4848  0.4602 -10.5991  0.0162 -1.1412  0.0200 -0.1532   14.5707    0.3152  1.0000 -99.0000 -0.7057  0.3670 -99.0000 19576.0000 2M19024316-2051337  
 14.488991 -12.112203  3.8766  0.2639 -1.6282  0.0241 -4.4405  0.0232 -0.2456   35.4265    0.5503  1.0000 -99.0000 -0.4514  0.2987 -99.0000 19577.0000 2M19024325-2146307  
 29.335434  -4.995554  7.0539  0.1188 -5.8460  0.0556 -1.9485  0.0501 -0.2998  -14.5094    0.4108  1.0000 -99.0000 -0.5123  0.2190 -99.0000 19579.0000 2M19024348-0528114  
 24.938485  -7.187849  6.5255  0.2518 -6.5267  0.0251 -1.5637  0.0247 -0.2058  -16.1184    0.3973  1.0000 -99.0000 -0.3032  0.2901 -99.0000 19580.0000 2M19024379-1021380  
 15.478888 -11.672875  3.9521  0.0690 -5.3276  0.0210 -3.1432  0.0322 -0.1408   11.5638    0.4538  1.0000 -99.0000 -0.2235  0.2408 -99.0000 19581.0000 2M19024476-2042417  
 15.138495 -11.829882  4.4160  0.1668 -6.0352  0.0186 -0.8404  0.0181 -0.2694  150.7782    0.2919  1.0000 -99.0000 -0.7085  0.3795 -99.0000 19582.0000 2M19024550-2104478  
 14.574451 -12.087273  7.5991  0.3910 -8.0518  0.0169 -0.2212  0.0165 -0.2480   19.4794    0.2467  1.0000 -99.0000 -0.4800  0.3477 -99.0000 19583.0000 2M19024639-2141198  
 14.691390 -12.035455  5.1721  0.2733 -5.8889  0.0237 -2.0168  0.0201 -0.3607   67.4440    0.2967  1.0000 -99.0000  0.1147  0.0041 -99.0000 19584.0000 2M19024653-2133477  
 14.384244 -12.180145  3.7075  0.1262 -5.4798  0.0187  3.0166  0.0208 -0.1996   72.6776    0.2760  1.0000 -99.0000  0.1454  0.0472 -99.0000 19585.0000 2M19024820-2153476  
 30.581269  -4.388720  5.3589  0.2178 -3.0020  0.0267 -0.5890  0.0298 -0.1889 -109.8904    0.2876  1.0000 -99.0000 -0.6326  0.3908 -99.0000 19586.0000 2M19024836-0405168  
 25.132628  -7.115675  7.6925  0.3764 -9.7045  0.0185 -0.1561  0.0189 -0.2102    9.2132    0.3077  1.0000 -99.0000 -0.6874  0.3191 -99.0000 19587.0000 2M19024889-1009213  
 14.598645 -12.087775  5.0090  0.1657 -7.1674  0.0164 -5.2061  0.0159 -0.2615 -114.7524    1.4206  1.0000 -99.0000 -0.4501  0.2810 -99.0000 19588.0000 2M19024905-2140031  
 25.885826  -6.745732  4.6548  0.2785 -4.9676  0.0262 -1.9374  0.0331 -0.1355   62.1740    1.6098  1.0000 -99.0000  0.1799  0.0437 -99.0000 19589.0000 2M19024928-0919183  
  9.072420 -14.486114  7.1930  0.3162 -7.7059  0.0245 -1.8704  0.0338 -0.0746  -10.1325    0.0335  1.0000 -99.0000 -0.3309  0.3277 -99.0000 19590.0000 2M19024974-2733209  
 24.670159  -7.347177  8.4263  0.4390 -6.7511  0.0246 -0.0331  0.0237 -0.2585  -62.5936    0.2987  1.0000 -99.0000 -0.6846  0.2751 -99.0000 19591.0000 2M19024980-1040113  
 14.732660 -12.031481  5.5181  0.2262 -1.5027  0.0182  2.2041  0.0167 -0.2423  -48.7406    0.3370  1.0000 -99.0000 -0.2727  0.2852 -99.0000 19592.0000 2M19024995-2131298  
  8.773553 -14.612081  6.0811  0.3413 -6.8199  0.0183 -3.9675  0.0209 -0.1697    2.0380    0.0218  1.0000 -99.0000 -0.6140  0.2871 -99.0000 19593.0000 2M19025006-2752168  
 24.729614  -7.320323  5.2855  0.0863 -5.1300  0.0335  2.9049  0.0434 -0.1513   -8.8393    0.4579  1.0000 -99.0000 -0.2937  0.2797 -99.0000 19594.0000 2M19025031-1036182  
 14.942149 -11.944191  4.8008  0.2061 -7.3783  0.0195 -0.7850  0.0183 -0.2295   72.3473    0.1757  1.0000 -99.0000 -0.1802  0.2712 -99.0000 19595.0000 2M19025155-2118082  
 10.126284 -14.055520  4.2814  0.1647 -9.4349  0.0141  2.6685  0.0159 -0.2158  -70.0498    0.0254  1.0000 -99.0000 -0.6775  0.2794 -99.0000 19596.0000 2M19025298-2626510  
 25.625578  -6.892542  8.1022  0.4563 -7.8175  0.0194  1.4953  0.0200 -0.1792   41.5917    0.2109  1.0000 -99.0000 -0.5888  0.3200 -99.0000 19597.0000 2M19025324-0937065  
 14.543151 -12.130667  3.9788  0.0973 -6.1529  0.0203  4.9742  0.0171 -0.3083   77.6424    0.2935  1.0000 -99.0000 -0.3443  0.2893 -99.0000 19598.0000 2M19025329-2144051  
 14.396071 -12.197591  6.7466  0.2621 -6.0893  0.0244  1.2172  0.0246 -0.2419  162.9245    0.3680  1.0000 -99.0000 -0.4286  0.3670 -99.0000 19599.0000 2M19025355-2153359  
 14.845936 -11.997896  6.8432  0.7380 -1.2501  0.0228  0.7038  0.0211 -0.2268   49.7973    0.7142  1.0000 -99.0000 -0.6796  0.2707 -99.0000 19600.0000 2M19025399-2124368  
 14.859671 -11.994811  5.4038  0.2018 -4.9226  0.0277  0.5521  0.0265 -0.2131   -5.2500    0.6714  1.0000 -99.0000 -0.3302  0.3114 -99.0000 19601.0000 2M19025472-2123483  
 15.559809 -11.687551  5.0126  0.2419 -8.4222  0.0193  1.5961  0.0235 -0.2235  111.0551    0.4079  1.0000 -99.0000 -0.2397  0.2456 -99.0000 19602.0000 2M19025671-2038449  
 26.128280  -6.660338  5.9695  0.1195 -6.3215  0.0352 -1.0432  0.0400 -0.2251  -20.2421    0.1974  1.0000 -99.0000 -0.1097  0.2038 -99.0000 19603.0000 2M19025681-0904052  
