l[deg]     b[deg]     dist[kpc] edist[kpc] pml[masyr] epml[masyr] pmb[masyr] epmb[masyr] pmlpmbcorr[] vlos[kms] evlos[kms] apogee[0,1] component[0,1] feh[dex] alpha[dex] age[]   index   apogeeID            
 33.997243  -5.581571  6.4141  0.2578 -4.6765  0.0268 -0.1142  0.0254   0.0254   27.5503    0.0130  1.0000 -99.0000 -0.0188  0.1629  6.9927 23956.0000 2M19131510-0135517  
 34.434541  -5.358598  6.2132  0.3674 -3.8338  0.0307 -0.9877  0.0270   0.0270   -9.2518    0.0777  1.0000 -99.0000  0.0782  0.0448  7.1660 23957.0000 2M19131511-0106310  
 34.808322  -5.169417  5.0019  0.0766 -3.8923  0.0313 -2.0961  0.0331   0.0331  121.5230    0.1688  1.0000 -99.0000 -0.1067  0.0803  7.0489 23958.0000 2M19131549-0041279  
 33.468359  -5.855008  5.8584  0.2680 -4.1775  0.0222  1.8918  0.0280   0.0280   15.8479    0.1309  1.0000 -99.0000 -0.3172  0.3092  8.8119 23960.0000 2M19131604-0211267  
 33.013899  -6.088387  5.4984  0.0968 -3.0214  0.0347  0.0961  0.0391   0.0391   79.9318    0.1407  1.0000 -99.0000 -0.2603  0.2632  7.5257 23961.0000 2M19131664-0241579  
 24.841046 -10.119507  4.2649  0.0812 -2.2755  0.0251 -2.3673  0.0248   0.0248   11.0126    0.0000  1.0000 -99.0000 -0.0331  0.2138  5.8152 23965.0000 2M19131714-1144151  
 34.089431  -5.546202  6.0732  0.3351 -5.8491  0.0289  0.9156  0.0249   0.0249  109.7378    0.1272  1.0000 -99.0000 -0.0062  0.0957  6.3981 23967.0000 2M19131758-0129597  
 34.583499  -5.299380  5.2731  0.2450 -3.2221  0.0259 -0.7798  0.0273   0.0273   96.1552    0.0624  1.0000 -99.0000 -0.0782  0.0681  5.9024 23970.0000 2M19131871-0056586  
 30.472183  -7.379712  5.4483  0.2485 -3.9218  0.0416  0.1315  0.0397   0.0397   43.4620    1.0465  1.0000 -99.0000  0.0763  0.0777  6.2507 23972.0000 2M19131944-0532048  
 24.650879 -10.224299  7.9136  0.2794 -7.6162  0.0264 -0.3018  0.0264   0.0264  129.5691    0.0000  1.0000 -99.0000 -0.2701  0.2418  8.8128 23973.0000 2M19132027-1157059  
 14.070198 -14.981154  4.0234  0.1733 -1.9668  0.0217  0.3082  0.0162   0.0162  -60.4764    0.1181  1.0000 -99.0000  0.0431  0.1869  8.5602 23975.0000 2M19132089-2319001  
 33.645219  -5.789470  5.2125  0.1798 -5.0009  0.0298  0.8538  0.0318   0.0318   58.7917    0.1489  1.0000 -99.0000  0.1574 -0.0010  4.7699 23977.0000 2M19132125-0200153  
 34.605903  -5.305717  6.0095  0.1080 -5.6516  0.0414 -0.3005  0.0369   0.0369   20.5555    0.1153  1.0000 -99.0000  0.0355  0.1082  6.1999 23979.0000 2M19132250-0055576  
 19.863993 -12.459535  6.9864  0.2497 -4.2673  0.0170 -1.3230  0.0172   0.0172   -7.9396    0.1792  1.0000 -99.0000 -0.3024  0.2856  6.8762 23980.0000 2M19132278-1708592  
 25.564663  -9.803007  8.9172  0.5545 -5.8296  0.0536 -0.6456  0.0482   0.0482   60.6653    0.0515  1.0000 -99.0000 -0.0396  0.2256  8.2205 23984.0000 2M19132368-1057293  
 33.125685  -6.064945  4.9165  0.0898 -5.7868  0.0331  0.1891  0.0355   0.0355   30.8150    0.0984  1.0000 -99.0000 -0.0475  0.1565  6.7303 23985.0000 2M19132375-0235231  
 24.991666 -10.106726  4.1611  0.1610 -6.6568  0.0204 -0.5196  0.0211   0.0211   71.3380    0.0478  1.0000 -99.0000 -0.3943  0.3092  8.0090 23994.0000 2M19133017-1135546  
 33.893514  -5.705766  7.3436  0.5910 -7.5871  0.0193  1.3690  0.0213   0.0213  101.4350    0.1686  1.0000 -99.0000 -0.2947  0.2546  8.5577 23995.0000 2M19133036-0144462  
 24.742756 -10.226560  4.4323  0.1833 -6.2798  0.0348 -3.3935  0.0338   0.0338  -16.2092    0.1696  1.0000 -99.0000 -0.3170  0.3516  9.0285 23996.0000 2M19133042-1152165  
 33.167536  -6.076698  4.9602  0.2608 -3.0633  0.0344  1.7800  0.0363   0.0363   21.7326    0.2370  1.0000 -99.0000  0.1145  0.1080  6.3991 23999.0000 2M19133081-0233288  
 24.855221 -10.176476  5.8005  0.2823 -1.1227  0.0178 -2.7925  0.0179   0.0179    2.0105    0.0000  1.0000 -99.0000 -0.3858  0.3200  9.0410 24000.0000 2M19133120-1144593  
 33.468496  -5.933425  8.7704  0.3402 -6.2633  0.0422 -0.4452  0.0439   0.0439    3.9817    0.0695  1.0000 -99.0000 -0.2702  0.2526  8.0365 24002.0000 2M19133283-0213346  
 32.765536  -6.292909  7.1132  0.3431 -5.9729  0.0441 -0.3113  0.0346   0.0346   87.0933    0.1049  1.0000 -99.0000 -0.1091  0.1662  7.0494 24003.0000 2M19133351-0300441  
 15.126342 -14.591351  5.9494  0.0874 -5.4363  0.0271 -1.2780  0.0223   0.0223   10.3503    0.1066  1.0000 -99.0000 -0.3128  0.2659  4.4021 24005.0000 2M19133443-2213296  
 25.213699 -10.023480  8.4889  0.4110 -4.9801  0.0243 -0.0380  0.0236   0.0236   44.6751    0.0931  1.0000 -99.0000 -0.3291  0.2482  8.3720 24007.0000 2M19133519-1121557  
 33.351630  -6.004755  6.0159  0.3499 -8.1312  0.0223 -0.4447  0.0265   0.0265   36.0384    1.4579  1.0000 -99.0000 -0.0057  0.1630  8.1546 24008.0000 2M19133540-0221440  
 20.725616 -12.128294  5.6568  0.0779 -7.1617  0.0257  1.7477  0.0289   0.0289   41.5434    0.8275  1.0000 -99.0000 -0.3943  0.3329  5.7773 24011.0000 2M19133651-1614483  
 34.566201  -5.393859  6.2138  0.3956 -8.0288  0.0330 -1.7528  0.0280   0.0280   58.6274    0.1527  1.0000 -99.0000  0.0436  0.2014  8.1598 24012.0000 2M19133700-0100290  
 25.060207 -10.107397  4.5926  0.2025 -0.7489  0.0254  1.0094  0.0241   0.0241   31.5395    0.0108  1.0000 -99.0000 -0.1147  0.2533  9.2193 24013.0000 2M19133753-1132171  
 25.557397  -9.869642  6.7059  0.3960 -7.5122  0.0191  1.8481  0.0180   0.0180   46.6028    0.0000  1.0000 -99.0000 -0.3874  0.2749  9.3745 24014.0000 2M19133756-1059375  
 33.790553  -5.797432  4.9665  0.2255 -6.7543  0.0303 -1.1952  0.0295   0.0295   65.6691    0.2474  1.0000 -99.0000 -0.1107  0.1509  6.8523 24016.0000 2M19133875-0152448  
 25.117227 -10.087443  7.3571  0.2717 -5.0288  0.0319  1.7277  0.0339   0.0339   -7.6349    0.1233  1.0000 -99.0000 -0.3692  0.3275  9.1993 24017.0000 2M19133913-1128439  
 14.750557 -14.771354  4.7829  0.1762  0.6512  0.0286 -2.8413  0.0322   0.0322   15.7563    0.1362  1.0000 -99.0000 -0.2341  0.2914  9.0492 24018.0000 2M19133930-2237483  
 29.466206  -7.986843  5.8488  0.2334 -0.8924  0.0261 -1.6837  0.0270   0.0270   28.1874    0.0472  1.0000 -99.0000 -0.1011  0.2369  8.2352 24021.0000 2M19134256-0641527  
 35.004011  -5.197543  5.4617  0.1054 -1.2510  0.0376 -0.9192  0.0389   0.0389   10.0175    0.2284  1.0000 -99.0000  0.1590  0.0040  4.9940 24022.0000 2M19134287-0031501  
 34.179681  -5.624806  5.1338  0.2866 -5.4021  0.0261 -0.9713  0.0299   0.0299   97.2919    0.0348  1.0000 -99.0000  0.1276  0.0459  5.8090 24026.0000 2M19134421-0127208  
 15.626724 -14.421995  3.8071  0.1822  1.1009  0.0229 -3.5729  0.0287   0.0287   20.5635    0.7619  1.0000 -99.0000  0.0164  0.1608  8.0882 24029.0000 2M19134491-2142479  
 34.659390  -5.388002  5.3853  0.2783 -3.5857  0.0245 -0.1551  0.0212   0.0212  -30.0269    0.0380  1.0000 -99.0000 -0.0704  0.1948  8.3183 24030.0000 2M19134591-0055222  
 35.151389  -5.139871  6.5175  0.3793 -8.4794  0.0322  1.0516  0.0296   0.0296   93.2189    0.1911  1.0000 -99.0000 -0.0360  0.1874  8.4378 24031.0000 2M19134666-0022252  
 20.495681 -12.278961  6.5400  0.1637 -6.1612  0.0371 -1.1039  0.0373   0.0373   36.5016    0.0767  1.0000 -99.0000 -0.1231  0.2007  6.1648 24032.0000 2M19134691-1630508  
 20.595490 -12.239521  4.4641  0.1936 -5.9149  0.0337  3.0829  0.0355   0.0355  -12.9518    0.1325  1.0000 -99.0000 -0.3491  0.3526  8.3943 24034.0000 2M19134827-1624326  
 25.585227  -9.917700  8.3644  0.3918 -5.5945  0.0363 -0.8958  0.0349   0.0349   50.1172    0.1731  1.0000 -99.0000 -0.2025  0.1986  8.4022 24035.0000 2M19135106-1059245  
 25.556437  -9.936523  6.1044  0.0988 -4.4699  0.0415 -0.7312  0.0327   0.0327    8.9506    0.1027  1.0000 -99.0000  0.0135  0.0495  4.6387 24037.0000 2M19135216-1101260  
 32.710725  -6.409567  4.6936  0.2385 -5.8447  0.0420 -0.1478  0.0344   0.0344  103.9512    0.1561  1.0000 -99.0000  0.1731  0.0388  3.1268 24039.0000 2M19135256-0306494  
 25.438310  -9.995025  6.3997  0.2405 -2.6371  0.0240 -2.2228  0.0239   0.0239    1.0345    0.0000  1.0000 -99.0000 -0.2564  0.2366  8.0369 24040.0000 2M19135258-1109147  
 33.303368  -6.109813  4.9727  0.2335 -7.2433  0.0269 -0.6064  0.0345   0.0345  140.8487    0.0510  1.0000 -99.0000  0.0553  0.0347  1.4710 24041.0000 2M19135264-0227098  
 34.123319  -5.694954  5.3659  0.2864 -5.2878  0.0308  0.3664  0.0333   0.0333  -51.0830    0.0791  1.0000 -99.0000  0.1458  0.1584  8.8307 24043.0000 2M19135306-0132157  
 20.192602 -12.443902  5.9042  0.3692 -6.8550  0.0191  0.8443  0.0219   0.0219  -36.0881    0.0575  1.0000 -99.0000  0.2452  0.0608  8.5616 24044.0000 2M19135310-1651076  
 14.958921 -14.758925  3.5954  0.1853 -2.5989  0.0228 -1.8298  0.0235   0.0235  -54.1793    0.1155  1.0000 -99.0000  0.2891  0.0715  5.6776 24049.0000 2M19135734-2226260  
 33.834160  -5.863600  6.0825  0.3268 -5.4291  0.0392 -0.9023  0.0359   0.0359   18.1624    0.0960  1.0000 -99.0000  0.1445  0.0548  5.2853 24050.0000 2M19135764-0152142  
 20.029234 -12.539445  6.1110  0.3068 -1.9381  0.0138  1.8847  0.0127   0.0127 -102.1785    0.0352  1.0000 -99.0000 -0.3630  0.3051  8.9559 24051.0000 2M19135801-1702132  
 19.938524 -12.581315  4.1426  0.1968 -5.9931  0.0367 -0.3510  0.0260   0.0260   62.8720    0.1337  1.0000 -99.0000 -0.3130  0.2280  8.0572 24052.0000 2M19135821-1708058  
 15.586865 -14.496913  4.1740  0.1669 -2.7463  0.0135  0.2088  0.0170   0.0170   44.1885    0.0054  1.0000 -99.0000 -0.1387  0.2297  8.6574 24053.0000 2M19135859-2146440  
 30.963460  -7.326892  7.6853  0.5159 -7.2785  0.0230  0.2729  0.0269   0.0269   64.7155    0.1880  1.0000 -99.0000 -0.1884  0.2463  8.4931 24054.0000 2M19140089-0504326  
 24.624973 -10.424553  4.7364  0.2490 -5.5134  0.0249  1.5005  0.0256   0.0256   78.5956    0.1077  1.0000 -99.0000  0.2910  0.0740  4.9035 24055.0000 2M19140179-1203422  
 25.537730  -9.990218  5.2234  0.2714 -7.1725  0.0309  2.1009  0.0347   0.0347  -25.5961    0.0409  1.0000 -99.0000  0.3039  0.0497  5.2417 24056.0000 2M19140200-1103502  
 20.640714 -12.291848  4.8740  0.1933 -5.8961  0.0172 -4.0414  0.0245   0.0245  -43.2675    0.0172  1.0000 -99.0000 -0.2847  0.2776  8.5905 24060.0000 2M19140480-1623280  
 25.759721  -9.898286  6.2058  0.2068 -4.7153  0.0326 -1.1710  0.0308   0.0308  -41.8530    1.9977  1.0000 -99.0000 -0.3736  0.3224  9.6259 24062.0000 2M19140518-1049375  
 25.501931 -10.021914  9.0264  0.5697 -5.5122  0.0237 -1.8490  0.0259   0.0259   68.1935    0.0000  1.0000 -99.0000 -0.3433  0.3857  8.9679 24063.0000 2M19140520-1106342  
 20.579885 -12.323098  4.2906  0.1352 -2.4786  0.0297  3.0680  0.0327   0.0327  -17.7677    0.0576  1.0000 -99.0000 -0.3568  0.2624  7.5822 24065.0000 2M19140561-1627294  
 24.752796 -10.381644  7.2553  0.3795 -9.1971  0.0191  0.5893  0.0214   0.0214   33.1413    0.0467  1.0000 -99.0000 -0.3969  0.3481  9.6885 24067.0000 2M19140572-1155475  
 20.140330 -12.523265  5.8097  0.2780 -3.9968  0.0184  0.5031  0.0215   0.0215   40.8620    0.1593  1.0000 -99.0000 -0.3448  0.2631  8.7396 24068.0000 2M19140577-1655545  
 29.555313  -8.050388  4.7908  0.1161 -2.1461  0.0260 -6.1676  0.0387   0.0387   64.4067    0.0851  1.0000 -99.0000 -0.3257  0.2824  6.0390 24069.0000 2M19140583-0638509  
 25.036878 -10.247832  4.3462  0.1733 -3.3531  0.0240 -2.1940  0.0195   0.0195  114.4050    0.0000  1.0000 -99.0000 -0.3426  0.2973  8.8093 24070.0000 2M19140603-1137120  
 34.637123  -5.495355  6.0578  0.1521 -6.8684  0.0389 -1.4440  0.0375   0.0375   36.0613    0.0644  1.0000 -99.0000  0.2103  0.0385  4.8665 24072.0000 2M19140641-0059297  
 25.522186 -10.018823  5.2102  0.0770 -5.0045  0.0312 -0.3810  0.0306   0.0306   54.3883    0.2039  1.0000 -99.0000 -0.2638  0.2417  6.5602 24073.0000 2M19140665-1105247  
 21.103182 -12.098738  5.3082  0.2194 -5.9079  0.0197 -1.9649  0.0152   0.0152   60.2341    0.0670  1.0000 -99.0000 -0.3716  0.3212  6.1671 24078.0000 2M19140887-1553594  
 25.423434 -10.097922  4.3256  0.2099 -3.2785  0.0304 -2.1324  0.0339   0.0339  -11.5493    0.0674  1.0000 -99.0000  0.0719  0.0743  5.0743 24089.0000 2M19141366-1112440  
 20.047583 -12.600570  4.7099  0.1729 -6.0460  0.0200  2.1110  0.0157   0.0157    5.5618    0.0283  1.0000 -99.0000 -0.3331  0.2870  9.4113 24090.0000 2M19141382-1702472  
 33.101753  -6.316587  5.7156  0.1094 -4.9568  0.0385 -1.3337  0.0433   0.0433   70.4352    0.1923  1.0000 -99.0000 -0.3329  0.1910  5.9233 24093.0000 2M19141502-0243308  
 35.091279  -5.305776  5.7580  0.3894 -3.5218  0.0459  0.3784  0.0498   0.0498   61.5832    0.0563  1.0000 -99.0000  0.2261  0.0829  6.4016 24094.0000 2M19141551-0030100  
 30.683895  -7.537030  5.1994  0.2576 -2.7467  0.0185 -0.5965  0.0237   0.0237   88.6834    0.0970  1.0000 -99.0000  0.0755  0.0838  7.1727 24096.0000 2M19141607-0525042  
 25.215483 -10.210533 10.2738  0.6044 -6.6671  0.0298 -0.5897  0.0255   0.0255  -11.9885    0.0000  1.0000 -99.0000 -0.2623  0.3082  9.2470 24097.0000 2M19141658-1126440  
 15.749311 -14.504603  5.4961  0.2330 -7.8730  0.0287 -1.1483  0.0389   0.0389   33.5453    0.1206  1.0000 -99.0000 -0.2010  0.2837  8.3824 24098.0000 2M19141682-2138173  
 12.220003 -15.987367  3.8586  0.1648 -1.7785  0.0143  2.2074  0.0173   0.0173  -30.6586    0.0000  1.0000 -99.0000 -0.3599  0.3078  8.9045 24101.0000 2M19141948-2521068  
 25.265417 -10.209731  4.7129  0.1783 -8.1311  0.0211 -3.6261  0.0192   0.0192  -33.0314    0.0756  1.0000 -99.0000 -0.2488  0.2954  8.8386 24103.0000 2M19142166-1124035  
 11.530620 -16.275024  4.7020  0.1769 -7.2711  0.0176 -0.7463  0.0142   0.0142  153.5102    0.0000  1.0000 -99.0000 -0.2559  0.2973  8.6964 24104.0000 2M19142175-2604259  
 33.181097  -6.311353  5.9546  0.1497 -7.7774  0.0440  0.7109  0.0570   0.0570   38.5294    0.2295  1.0000 -99.0000  0.2115  0.0706  5.9770 24107.0000 2M19142250-0239093  
 21.166051 -12.132793  6.3479  0.3537 -6.0829  0.0141 -0.5675  0.0126   0.0126   41.8639    0.0537  1.0000 -99.0000 -0.2660  0.2852  9.2236 24111.0000 2M19142307-1551309  
 34.190347  -5.803346  6.5225  0.3964 -8.5543  0.0298  0.1914  0.0343   0.0343   14.2238    0.2011  1.0000 -99.0000  0.0068  0.0947  6.0546 24114.0000 2M19142352-0131398  
 24.320684 -10.671281  4.1647  0.0800 -5.0868  0.0191 -1.6975  0.0224   0.0224  126.0868    0.1087  1.0000 -99.0000 -0.3557  0.2672  6.1504 24115.0000 2M19142447-1226180  
 29.152400  -8.336851  7.5850  0.2397 -6.8987  0.0420 -2.7923  0.0418   0.0418   12.4003    0.1506  1.0000 -99.0000 -0.1667  0.1733  5.9348 24116.0000 2M19142473-0707560  
 32.664348  -6.585254  6.2051  0.1031 -7.4997  0.0421  0.8043  0.0366   0.0366   20.8680    0.2519  1.0000 -99.0000 -0.1627  0.1159  5.8314 24119.0000 2M19142518-0314039  
 33.779226  -6.021759  6.9936  0.4539 -5.7498  0.0192  0.1384  0.0205   0.0205   61.5698    0.0778  1.0000 -99.0000 -0.0746  0.2450  8.7530 24120.0000 2M19142549-0159285  
 34.242304  -5.794068  5.0741  0.2024 -2.0666  0.0354 -2.8898  0.0430   0.0430   30.1540    0.0694  1.0000 -99.0000 -0.0020  0.0725  6.3933 24122.0000 2M19142719-0128389  
 24.396239 -10.647914  8.0067  0.5397 -6.8825  0.0326 -0.4191  0.0353   0.0353   88.7618    0.1901  1.0000 -99.0000 -0.1395  0.2378  8.8204 24123.0000 2M19142721-1221407  
 20.280464 -12.556425  4.0272  0.0576 -2.8650  0.0168 -1.8474  0.0211   0.0211   83.7722    0.0277  1.0000 -99.0000 -0.2743  0.2854  6.6594 24125.0000 2M19142775-1649180  
 21.455433 -12.023299  4.6637  0.2145 -6.0424  0.0260 -0.9870  0.0286   0.0286   -7.9314    0.0666  1.0000 -99.0000 -0.1731  0.2256  8.7768 24126.0000 2M19142828-1533212  
 30.368416  -7.753033  6.5811  0.3374 -5.3922  0.0344  0.0204  0.0292   0.0292   68.2617    0.0343  1.0000 -99.0000 -0.3522  0.2880  6.4923 24127.0000 2M19142874-0547392  
 24.659897 -10.536894  5.7539  0.2709 -6.4059  0.0218  0.5591  0.0234   0.0234   37.0742    0.0532  1.0000 -99.0000  0.0330  0.1150  8.1916 24128.0000 2M19143028-1204467  
 32.950253  -6.466022  4.8771  0.4170 -5.3802  0.0314  1.4179  0.0305   0.0305   26.3997    0.0421  1.0000 -99.0000  0.2038  0.0131  4.6136 24129.0000 2M19143060-0255379  
 19.895981 -12.744762  6.1239  0.2574 -5.0080  0.0271  2.4886  0.0221   0.0221  -58.8839    0.1098  1.0000 -99.0000 -0.3773  0.3471  9.7255 24130.0000 2M19143110-1714284  
 24.935592 -10.415772  6.9114  0.3226 -4.6944  0.0217 -2.7743  0.0265   0.0265   48.2728    0.1474  1.0000 -99.0000 -0.1125  0.1103  6.6600 24133.0000 2M19143245-1146582  
 32.709791  -6.597154  8.4973  0.7144 -5.5936  0.0247  0.9893  0.0221   0.0221   93.3960    0.0444  1.0000 -99.0000 -0.2889  0.3031  9.4157 24135.0000 2M19143265-0311585  
 34.986061  -5.449122  6.2858  0.1092 -4.2520  0.0471 -0.1178  0.0428   0.0428   28.0498    0.1830  1.0000 -99.0000 -0.2152  0.2346  5.6776 24138.0000 2M19143462-0039412  
 32.797638  -6.564399  7.4150  0.3570 -8.7880  0.0382 -0.7636  0.0329   0.0329   26.4297    0.1716  1.0000 -99.0000 -0.1675  0.2646  8.4996 24139.0000 2M19143514-0306250  
 15.130023 -14.849491  5.2221  0.0854 -3.2245  0.0266 -0.1671  0.0221   0.0221  -41.7691    0.1389  1.0000 -99.0000 -0.2503  0.2551  6.5624 24141.0000 2M19143610-2219313  
 35.155878  -5.384710  5.6431  0.2312 -5.5417  0.0313 -1.3041  0.0367   0.0367   85.9454    0.0415  1.0000 -99.0000 -0.3215  0.2570  7.2755 24144.0000 2M19143941-0028539  
 24.617233 -10.599743  9.9356  0.6762 -7.7590  0.0264  0.0952  0.0257   0.0257    1.6840    0.1102  1.0000 -99.0000 -0.2823  0.3289  9.6263 24145.0000 2M19143970-1208410  
 35.197360  -5.372842  5.9567  0.1231 -5.1875  0.0548 -0.2871  0.0548   0.0548   39.2530    0.2792  1.0000 -99.0000  0.1751  0.0170  6.5124 24148.0000 2M19144141-0026222  
 24.579793 -10.628493  6.3317  0.2438 -7.4558  0.0230  1.9038  0.0228   0.0228   54.1505    0.0693  1.0000 -99.0000 -0.2745  0.2659  6.6213 24149.0000 2M19144214-1211252  
 30.668215  -7.672589  9.1808  0.4510 -7.0617  0.0371 -0.5371  0.0438   0.0438   46.9174    0.0221  1.0000 -99.0000 -0.3456  0.2537  2.6777 24152.0000 2M19144358-0529335  
 20.290612 -12.623886  6.0508  0.1203 -6.3532  0.0286 -1.1738  0.0272   0.0272   36.9699    0.1245  1.0000 -99.0000 -0.2988  0.2775  6.6790 24153.0000 2M19144414-1650278  
 33.834939  -6.082142  5.3704  0.2352 -4.8518  0.0179  0.3311  0.0189   0.0189   34.4597    0.0396  1.0000 -99.0000 -0.1334  0.1097  6.7518 24154.0000 2M19144445-0158099  
 24.838124 -10.517552  5.7331  0.2146 -6.1325  0.0190  1.4945  0.0179   0.0179   76.9678    0.0000  1.0000 -99.0000 -0.2583  0.2627  6.9498 24155.0000 2M19144469-1154483  
 33.906630  -6.056658  6.2592  0.0989 -7.5375  0.0335 -1.2322  0.0320   0.0320   66.2747    0.0577  1.0000 -99.0000 -0.1842  0.2101  5.9933 24158.0000 2M19144680-0153396  
 20.612115 -12.490242  3.8658  0.2108 -2.5490  0.0133  1.5451  0.0170   0.0170   67.2506    0.0931  1.0000 -99.0000  0.1848  0.0034  2.5372 24159.0000 2M19144687-1630005  
 21.320982 -12.167651  5.5100  0.2365 -6.5286  0.0196  1.3890  0.0180   0.0180  -28.3685    0.0263  1.0000 -99.0000  0.0220  0.1595  8.0304 24160.0000 2M19144695-1544102  
 13.949410 -15.391357  4.2459  0.1742 -4.3892  0.0162 -3.9387  0.0144   0.0144    7.6990    0.1519  1.0000 -99.0000 -0.3648  0.2862  8.9349 24161.0000 2M19144726-2335118  
 33.626562  -6.201870  6.8614  0.3287 -3.4023  0.0377 -0.0981  0.0322   0.0322   74.5973    0.0886  1.0000 -99.0000 -0.3894  0.2217  7.9770 24162.0000 2M19144742-0212302  
 32.953977  -6.546948  6.8116  0.4005 -6.0638  0.0388  0.9402  0.0393   0.0393   71.8814    0.0668  1.0000 -99.0000  0.0955  0.0583  6.4844 24163.0000 2M19144833-0257382  
 24.771821 -10.567000  4.6274  0.1697 -5.8030  0.0259  1.7025  0.0263   0.0263  -52.1792    4.2880  1.0000 -99.0000 -0.2190  0.3106  9.4992 24164.0000 2M19144867-1159370  
 33.596618  -6.233531  7.6699  0.3799 -7.9194  0.0282 -1.0474  0.0293   0.0293   35.1007    0.0471  1.0000 -99.0000 -0.1011  0.2142  8.0539 24168.0000 2M19145094-0214574  
 35.204536  -5.416803  5.5673  0.3119 -4.5392  0.0467 -1.4527  0.0517   0.0517   63.0606    4.6253  1.0000 -99.0000  0.0598  0.0904  8.6151 24169.0000 2M19145158-0027117  
 33.856882  -6.105995  4.8664  0.2165 -5.0580  0.0283  1.4197  0.0271   0.0271   41.6639    0.1132  1.0000 -99.0000 -0.2044  0.2746  8.6210 24171.0000 2M19145194-0157390  
 15.333125 -14.836635  5.7150  0.4176 -5.9504  0.0224 -1.1725  0.0215   0.0215  -29.4726    0.1686  1.0000 -99.0000 -0.0690  0.1613  8.7201 24172.0000 2M19145348-2208254  
 24.336483 -10.798082  6.2493  0.3478 -6.5564  0.0360  0.4836  0.0346   0.0346  -27.6441    0.0588  1.0000 -99.0000  0.1818  0.0594  7.5133 24174.0000 2M19145421-1228455  
 33.025970  -6.549383  5.9562  0.3158 -5.9801  0.0347  1.6193  0.0379   0.0379   70.9434    0.0920  1.0000 -99.0000 -0.0685  0.0777  3.3828 24177.0000 2M19145665-0253527  
 30.542986  -7.807475  6.4993  0.2367 -6.9788  0.0526  2.2510  0.0610   0.0610   41.5118    5.4397  1.0000 -99.0000 -0.1086  0.1532  7.8439 24181.0000 2M19145920-0539507  
 24.819237 -10.592729  5.6573  0.2012 -5.6717  0.0215 -0.7799  0.0198   0.0198  105.4246    0.0552  1.0000 -99.0000 -0.1658  0.2492  7.6065 24182.0000 2M19145932-1157461  
 20.412440 -12.636718  3.8038  0.1648 -1.5709  0.0182 -0.9025  0.0210   0.0210   -0.2211    0.0484  1.0000 -99.0000  0.0713  0.1740  8.6784 24183.0000 2M19145959-1644189  
 34.084464  -6.032658  5.2590  0.0911 -4.8591  0.0263 -0.6112  0.0323   0.0323   20.8126    1.5568  1.0000 -99.0000  0.1767  0.0595  5.4646 24184.0000 2M19150101-0143335  
 30.860550  -7.657915  8.1690  0.3006 -6.2435  0.0365 -0.3048  0.0377   0.0377  -14.7861    1.4258  1.0000 -99.0000 -0.1389  0.1063  7.9781 24185.0000 2M19150107-0518567  
 25.456395 -10.300438  4.3998  0.0955 -1.0699  0.0296 -1.1768  0.0305   0.0305   21.9631    0.0000  1.0000 -99.0000  0.1845  0.0358  4.4400 24186.0000 2M19150171-1116173  
 32.902858  -6.641074  6.1806  0.3533 -6.2864  0.0421  0.1662  0.0441   0.0441  116.1129    0.1812  1.0000 -99.0000  0.0924  0.0935  6.9150 24189.0000 2M19150296-0302548  
 33.516356  -6.336838  5.3186  0.0808 -9.1679  0.0432 -0.4989  0.0460   0.0460   79.3427    0.0787  1.0000 -99.0000 -0.0592  0.1458  6.0954 24190.0000 2M19150433-0222023  
 11.287572 -16.547260  5.1792  0.2344 -4.4216  0.0145 -0.1288  0.0148   0.0148   64.8042    0.0000  1.0000 -99.0000 -0.3395  0.2713  7.3911 24191.0000 2M19150497-2623377  
 33.997720  -6.105949  6.4815  0.1709 -3.4895  0.0354 -0.2523  0.0329   0.0329   31.5765    0.3010  1.0000 -99.0000  0.1804  0.0204  4.3877 24194.0000 2M19150724-0150101  
 37.188590  -4.474883  6.4955  0.5072 -6.8033  0.0531 -0.4766  0.0451   0.0451   41.0261    0.0368  1.0000 -99.0000  0.1497  0.0661  6.3230 24195.0000 2M19150829+0144068  
 24.746504 -10.673358  6.0849  0.3687 -7.2448  0.0222  1.1094  0.0213   0.0213  -13.6102    0.0531  1.0000 -99.0000  0.2771  0.0453  7.8824 24196.0000 2M19150952-1203440  
 31.176489  -7.559458  7.7956  0.3311 -8.6870  0.0309  0.5883  0.0341   0.0341   31.9270    0.2840  1.0000 -99.0000 -0.0980  0.2696  8.8407 24199.0000 2M19151383-0459304  
 20.384412 -12.712062  5.9642  0.2762 -7.8369  0.0164  1.1483  0.0205   0.0205 -152.7047    0.0512  1.0000 -99.0000 -0.3342  0.2926  9.6235 24200.0000 2M19151385-1647423  
 31.050434  -7.622924  4.5111  0.2722 -6.4465  0.0219  0.0055  0.0221   0.0221   96.9444    0.0849  1.0000 -99.0000  0.1808  0.0301  5.5739 24201.0000 2M19151394-0507550  
 34.455790  -5.905922  6.1611  0.1209 -5.6257  0.0332 -1.2004  0.0382   0.0382   25.2538    0.1140  1.0000 -99.0000  0.1176  0.0350  4.7058 24203.0000 2M19151434-0120221  
 24.794027 -10.678434  6.5398  0.2623 -3.1295  0.0226  0.2830  0.0201   0.0201  119.7329    0.0000  1.0000 -99.0000 -0.3178  0.3036  8.3329 24205.0000 2M19151562-1201205  
